symbol	Uninfected_12.FPKM	SC35M_wt_12.FPKM	uninfected_12_SC35M_wt_12.logfc	uninfected_12_SC35M_wt_12.qvalue
RAC1	195.576	231.756	0.244874	0.26031
KDELR2	94.8285	104.585	0.141286	0.691751
NUPL2	28.5639	32.7328	0.196543	0.787899
IL6	1.34048	1.79665	0.422553	0.571592
ZDHHC4	59.1184	67.5658	0.192684	0.314375
AOAH	0	0	0	1
BZW2	80.6292	88.6772	0.13726	0.55465
DGKB	0.0935239	0.0708814	-0.399928	1
TBRG4	100.844	93.0973	-0.115311	0.7724
DDX56	120.532	96.6033	-0.319271	0.180994
HUS1	28.9215	26.0261	-0.152185	0.713476
NACAD	1.11688	0.497214	-1.16753	0.519457
C7orf69	0	0	0	1
DBNL	61.8936	53.0174	-0.223325	0.344308
CCM2	10.9386	12.8277	0.229828	0.292027
MYO1G	32.6269	21.2908	-0.61583	0.000538752
TTYH3	11.5429	10.6094	-0.121663	0.574676
MMD2	0	0	0	1
CIDEB	23.0149	20.7302	-0.150831	0.838671
RP11-84C10.2	0	0	0	1
TTC5	11.9021	9.12354	-0.383551	0.123881
NKX2-8	0.00702044	0.00658062	-0.0933376	1
NKX2-1	0	0	0	1
ZFHX2	0.0771166	0.0953333	0.305938	1
MTHFS	52.4329	56.873	0.117271	0.728338
ADAMTS7	0.505524	0.326341	-0.631399	0.79351
FAM108C1	25.5422	23.8039	-0.101685	0.824537
IREB2	47.679	42.3661	-0.170444	0.747184
ALPK3	0.0903611	0.247323	1.45262	1
TM6SF1	0.649413	1.11779	0.783441	0.380354
CIB2	0.781985	1.20221	0.620481	0.802309
CALCOCO2	38.2297	31.3406	-0.286661	0.51222
RSAD1	7.5806	7.14933	-0.0845035	0.870564
NMT1	153.35	151.745	-0.0151781	0.985038
MYCBPAP	0	0.194117	Inf	1
SRSF1	268.94	275.285	0.0336426	0.959405
VEZF1	13.5545	13.0761	-0.0518431	0.906176
CHAD	0.19578	0.228269	0.221504	1
TACO1	22.7524	21.6641	-0.0707105	0.782094
TEX2	17.794	21.5246	0.274595	0.552413
DCAF7	41.8093	41.3797	-0.0149001	0.979804
GH2	0	0.0221985	Inf	1
CSH1	0	0	0	1
LIMD2	0.968091	0.833378	-0.216172	0.815826
BRIP1	5.30457	5.32911	0.0066577	0.987004
KAT7	26.2451	21.9231	-0.259594	0.601639
RTP4	0.00740549	0	-Inf	1
ACTL6A	189.788	207.412	0.128116	0.825015
NDUFB5	700.128	933.739	0.4154	0.841717
MRPL47	96.6972	121.929	0.334496	0.226577
TRA2B	189.784	195.009	0.039181	0.92452
SCN2A	0.00142586	0	-Inf	1
TBR1	0.00229657	0.0136991	2.57654	1
MARCH7	48.8502	49.8677	0.0297415	0.982865
ERMN	0	0	0	1
GALNT5	0.0236837	0.0178229	-0.410162	1
SCN7A	0	0	0	1
TANK	23.9652	28.2407	0.236838	0.504621
BLK	0	0.0122037	Inf	1
GATA4	0.0036808	0	-Inf	1
SKIL	24.1705	27.1992	0.170318	0.739386
EPRS	80.8178	62.5821	-0.368922	0.363935
HLX	3.42679	4.03148	0.234454	0.734281
VPS45	29.1508	25.3161	-0.203485	0.381357
IL10	0.00807062	0	-Inf	1
KCTD3	24.2704	22.3329	-0.120027	0.695035
RPS6KC1	6.10851	5.29473	-0.206264	0.350205
RASSF5	10.0162	8.4395	-0.247109	0.435052
CBWD2	5.25082	5.97406	0.186168	0.605972
IL36G	0.0123579	0	-Inf	1
IL1RN	0.200936	0.154196	-0.38197	1
IL36A	0	0	0	1
IL36RN	0	0	0	1
IL36B	0	0	0	1
IL1F10	0	0	0	1
CFC1	0	0	0	1
SMPD4	39.0114	34.8204	-0.163963	0.721246
WDR33	32.3714	29.0033	-0.1585	0.750217
CCDC115	7.36761	7.19887	-0.0334265	0.971765
SAP130	7.23002	6.78078	-0.0925486	0.731948
BIN1	28.7148	26.1837	-0.133129	0.543761
IMP4	55.2673	58.1946	0.0744589	0.878091
HS6ST1	4.72789	5.03091	0.0896229	0.732139
UGGT1	19.5672	16.0379	-0.286949	0.621116
GYPC	0	0.0215818	Inf	1
STAM	22.3984	30.1272	0.427671	0.673158
GAD2	0	0	0	1
ABI1	13.1864	12.0244	-0.13309	0.638257
YME1L1	60.7799	61.8213	0.0245106	0.961258
DNAJC1	27.8284	21.6405	-0.362822	0.478356
NIPSNAP3A	10.2623	13.2829	0.37222	0.00402791
LRRC8A	23.6542	23.8892	0.0142569	0.97526
FRRS1L	0	0	0	1
CDK9	120.433	84.2266	-0.515877	0.00480514
TXN	496.228	750.521	0.596888	0.000538752
ODF2	38.8711	34.0677	-0.190293	0.454892
KIAA0368	40.8697	36.513	-0.162624	0.742396
TOR1B	19.3838	18.2524	-0.0867626	0.860339
C9orf78	157.619	189.757	0.26771	0.355998
SMC2	36.517	31.2794	-0.223354	0.109059
KLF4	6.68949	6.30137	-0.0862314	0.910252
TOR1A	31.7435	35.1363	0.146503	0.423423
RALGPS1	5.67532	4.40333	-0.366107	0.734553
FAM129B	199.81	154.597	-0.370112	0.21037
OR1J1	0.0118925	0	-Inf	1
OR13C9	0	0	0	1
ST6GALNAC4	92.9526	83.7089	-0.151115	0.634416
TMOD1	7.24192	7.42044	0.0351327	0.972192
DAB2IP	11.5939	8.92599	-0.377285	0.39908
STXBP1	24.2859	20.2785	-0.260165	0.823851
SLC2A8	17.7963	15.5773	-0.192134	0.590176
ANGPTL2	1.21011	0.446335	-1.43893	0.0266517
CDK5RAP2	53.2423	43.8671	-0.279433	0.470641
ZFP37	0.871767	0.878045	0.0103527	0.987626
SLC31A2	0.587282	0.389957	-0.590736	0.762879
SLC31A1	15.2525	16.7577	0.135776	0.768915
TLR4	0.0747623	0.0363072	-1.04206	1
ZNF189	3.96226	3.8499	-0.0415015	0.916374
ALDOB	0.00647802	0.0241722	1.89973	1
STX17	14.002	13.2355	-0.0812194	0.935357
PRPF4	26.4464	28.8491	0.125453	0.654861
FPGS	145.629	128.587	-0.179552	0.64484
USP20	12.7989	11.0113	-0.217036	0.845752
BAAT	0.00603723	0.0760302	3.65461	1
KIF12	0	0	0	1
ATP6V1G1	79.4876	103.238	0.377169	0.000538752
TEX10	20.3401	21.0534	0.0497239	0.905279
GARNL3	1.4365	1.4388	0.00230513	0.99815
MRPL50	12.7292	14.662	0.203935	0.494548
DPM2	71.9911	81.104	0.171954	0.51637
WDR38	0.0314935	0.185238	2.55625	1
TSTD2	10.26	10.5674	0.0425933	0.961363
GABBR2	0	0.00183092	Inf	1
HEMGN	0	0	0	1
PSMB7	607.85	638.174	0.0702353	0.824975
NR5A1	0	0	0	1
C9orf156	8.95308	7.93677	-0.173833	0.596952
RABEPK	34.5119	41.7208	0.273673	0.0326787
GOLGA1	16.8204	15.0865	-0.156956	0.776211
XPA	11.3063	10.3189	-0.131836	0.834104
NCBP1	22.5392	20.2061	-0.157648	0.640539
ANP32B	225.37	256.31	0.185599	0.224097
OR1L4	0	0	0	1
PDCL	19.683	18.8506	-0.0623428	0.88667
RPL35	3834.87	4653.22	0.279049	0.017258
CTSL2	2.25648	1.79036	-0.33382	0.542133
LMX1B	0	0	0	1
ARPC5L	84.631	107.845	0.349697	0.00238261
ENPP2	0.0356836	0.0242228	-0.558895	1
DSCC1	14.8692	18.6989	0.330623	0.00878921
DERL1	67.0941	63.9139	-0.0700552	0.914767
MYC	167.112	134.189	-0.31655	0.0181708
NOV	6.6993	5.15511	-0.378008	0.119736
IL33	0.217953	0.263126	0.271736	1
C9orf123	81.1539	100.604	0.309959	0.230468
RANBP6	11.5265	11.746	0.0272181	0.946629
POLR1E	17.8634	17.0373	-0.068308	0.825115
PLAA	32.9646	28.2219	-0.2241	0.39253
IL11RA	1.09383	1.61015	0.557804	0.476278
UBAP2	12.9081	11.5157	-0.164677	0.682981
APTX	25.67	33.0534	0.364716	0.040778
RNF38	4.78629	4.36525	-0.132845	0.778211
TLN1	59.1223	41.1799	-0.521763	0.626126
CCL21	0.126919	0.0738992	-0.780282	1
SIT1	0	0.0107368	Inf	1
IFNA21	0	0.0138944	Inf	1
DMRT1	0	0	0	1
DNAJB5	2.03435	1.8167	-0.163246	0.875706
SPAG8	1.72253	1.65986	-0.05347	0.974066
DCTN3	59.5499	65.8135	0.144285	0.551995
CD72	1.31969	1.45279	0.138631	0.860339
TMEM8B	1.92696	1.55287	-0.311385	0.68367
GRHPR	41.2901	44.6177	0.11182	0.60989
ALDH1B1	12.7483	15.5454	0.286183	0.0308117
HINT2	37.258	39.2411	0.0748127	0.830792
ARHGEF39	27.9041	19.9951	-0.480833	0.629215
IGFBPL1	0	0	0	1
DENND4C	5.33276	5.13124	-0.0555743	0.882775
RPS6	1523.75	1848.95	0.279077	0.0584152
CNPY3	27.5777	24.7806	-0.154289	0.373881
FOXP4	8.28414	8.57863	0.0503965	0.890914
PPIL1	35.0108	42.4794	0.278965	0.635281
KLC4	14.9134	12.7563	-0.225393	0.793472
KIF13A	15.1382	13.3474	-0.181634	0.896509
ZNF193	5.40961	3.95966	-0.450147	0.0542109
PIM1	130.683	149.493	0.194007	0.932435
GMPR	0.199487	0.0999113	-0.997574	1
FTSJD2	54.3124	52.9945	-0.0354371	0.975568
TFAP2A	63.2294	47.3346	-0.417701	0.338352
SLC22A7	0	0.0272062	Inf	1
YIPF3	104.618	91.7564	-0.189251	0.911767
TMEM14B	142.002	182.675	0.363373	0.0175605
TMEM63B	23.1595	22.7735	-0.024247	0.978799
FRS3	4.37835	3.144	-0.477784	0.886145
TJAP1	21.681	22.1288	0.029492	0.972001
CAPN11	0.32773	0.249079	-0.395904	1
TINAG	0	0	0	1
HCRTR2	0	0	0	1
HIST1H2AB	0.0604657	0.0605588	0.00221929	1
KIAA0319	3.7842	2.72341	-0.474575	0.000538752
IRF4	0.00822575	0.00427442	-0.944421	1
SLC22A23	1.05678	1.12098	0.0850858	0.939508
TUBB2A	6.0587	4.60581	-0.395555	0.0252472
LRRC1	4.78206	3.67862	-0.378467	0.183798
GCM1	0	0.00841768	Inf	1
FOXF2	9.14055	9.27023	0.0203251	0.960485
BPHL	10.9634	11.7468	0.0995759	0.834128
RIPK1	4.87836	4.84773	-0.0090867	0.981841
TUBB2B	0.00501601	0	-Inf	1
MNF1	134.156	154.855	0.206999	0.17106
HMGA1	290.948	345.213	0.246724	0.0701506
TCF19	18.0842	21.1162	0.22362	0.589959
FLOT1	88.9993	88.737	-0.00425752	0.990916
IER3	59.4338	58.4526	-0.0240168	0.94756
MDC1	268.422	117.635	-1.19018	0.760006
PGBD1	2.62078	2.93432	0.16303	0.490976
ATAT1	0.150189	0.337364	1.16753	1
TPMT	7.93615	9.84553	0.31103	0.0196933
CLPS	0	0	0	1
RNF144B	2.38217	2.0854	-0.191952	0.85753
NRM	26.7604	23.1597	-0.208485	0.193928
MTCH1	148.112	154.207	0.0581841	0.861921
VARS2	28.9992	23.7274	-0.28946	0.604882
TAF8	12.4246	10.6881	-0.217191	0.728791
FAM8A1	6.09814	6.67076	0.129481	0.49872
C6orf52	0.257021	0.62708	1.28676	0.546826
FGFBP1	3.09136	2.5875	-0.256685	0.429256
FGFBP2	0	0	0	1
CPEB2	2.59316	1.99424	-0.378874	0.519534
FHDC1	0.192583	0.314824	0.709068	1
TLR2	0	0	0	1
MGARP	0.0185269	0.119928	2.69448	1
TTC29	0.00803368	0	-Inf	1
MYO7A	0.0360852	0.0547389	0.601158	1
FCHSD2	8.91017	12.1064	0.44225	0.217522
ARRB1	21.3487	16.2825	-0.390825	0.287091
SLCO2B1	0	0	0	1
PRKRIR	22.7201	27.6479	0.283199	0.2617
ANKRD42	6.41706	6.43126	0.00319021	0.995818
IL18BP	2.60364	2.74326	0.0753611	0.978459
NUMA1	133.539	87.7547	-0.60571	0.566319
CCDC90B	23.9303	27.1293	0.181013	0.573223
SYTL2	0.280457	0.443028	0.659618	0.374979
RAB30	32.2502	23.752	-0.441263	0.405678
CREBZF	33.5167	33.2834	-0.0100797	0.983809
LRRC32	0.415819	0.221816	-0.906593	0.594734
PRCP	60.933	68.6277	0.171566	0.880918
NARS2	27.5114	31.0072	0.172574	0.778775
RNF121	33.3742	30.0953	-0.149195	0.848273
MRPL15	67.457	81.4457	0.27187	0.0450161
PI15	0.00144408	0	-Inf	1
TTPA	0	0	0	1
GGH	64.1183	71.9858	0.166975	0.42242
SLCO5A1	0	0	0	1
SULF1	0.570483	0.59082	0.0505338	0.976903
TGS1	15.7355	13.9243	-0.176415	0.73854
SDCBP	76.5014	74.3978	-0.040226	0.939108
NEK1	4.48593	3.99802	-0.166121	0.369042
DDX60	2.65656	2.12032	-0.325273	0.595496
NXPE4	0	0	0	1
SORL1	0.864074	0.513062	-0.752021	0.238728
TMPRSS4	0.283103	0.410233	0.535117	0.691066
BUD13	7.57473	6.81787	-0.151874	0.589464
TRPC6	0	0.00470589	Inf	1
MMP7	0.304143	0.547808	0.84892	0.259428
MMP20	0	0	0	1
MMP27	0	0	0	1
C11orf70	0.0267067	0.0215576	-0.309004	1
DCUN1D5	45.5814	56.1594	0.301082	0.487837
YAP1	40.0913	40.7236	0.0225761	0.967715
TRIM29	694.291	638.087	-0.121788	0.900676
SLC37A4	14.3476	13.7722	-0.0590448	0.974409
BTG4	0	0	0	1
POU2F3	1.08612	0.676073	-0.683934	0.48708
RDX	188.75	147.431	-0.356441	0.154692
PPP2R1B	22.2369	22.5614	0.0208993	0.981388
FDX1	4.52213	6.34616	0.488879	0.000538752
C11orf1	12.9469	14.6738	0.180638	0.800071
FXYD6	0.0061948	0.0342211	2.46576	1
ARHGAP20	0	0	0	1
FXYD2	0.336308	0.114355	-1.55627	1
MMP13	0.695293	0.791367	0.186725	0.792633
TMPRSS13	0	0	0	1
CASP1	73.0725	88.482	0.276055	0.713652
CASP5	0.253979	0.231043	-0.136547	1
ALKBH8	2.76902	3.1658	0.193196	0.672777
MAP2K5	12.6875	11.788	-0.106089	0.876599
UNC13C	0	0	0	1
SQRDL	28.6979	25.8677	-0.149796	0.83662
CTDSPL2	43.5014	46.4515	0.0946615	0.895614
SLTM	135.74	125.316	-0.115281	0.922304
THBS1	1.2073	0.709671	-0.766559	0.48902
MAPKBP1	3.69438	3.31913	-0.154529	0.876044
NUSAP1	425.639	348.714	-0.287585	0.38227
NDUFAF1	25.2334	27.0865	0.102237	0.724099
KIF23	69.3267	54.6641	-0.342818	0.230326
RP11-809H16.2	0	0	0	1
ITGA11	0.0059002	0.0112618	0.932606	1
CASC5	58.0774	37.3466	-0.637	0.493637
HAUS2	45.5549	47.9988	0.0753896	0.891808
RTF1	142.248	124.653	-0.190492	0.861643
PARP6	77.8057	93.0824	0.258632	0.729864
RPLP1	3368.47	4725.55	0.488389	0.252979
PAQR5	27.7179	30.8913	0.156384	0.859647
LRRC49	6.38401	3.80133	-0.747959	0.166067
TUBGCP4	29.7762	32.4941	0.126015	0.806824
FAM82A2	70.4176	61.4537	-0.196436	0.473685
ITPKA	3.86831	3.7927	-0.0284788	0.970033
UACA	24.0533	19.1281	-0.330537	0.383175
SMAD6	10.8728	9.04318	-0.265817	0.404737
PLCB2	9.71434	7.89036	-0.300025	0.550663
TMEM62	33.3637	48.5432	0.540987	0.432499
PAK6	2.06098	1.43987	-0.51739	0.639644
ADAM10	105.11	93.4105	-0.17025	0.709099
DUOX1	0.379543	1.17283	1.62766	0.0482046
SLC28A2	0.0219155	0.0740865	1.75726	1
STRA6	7.88503	5.2419	-0.589026	0.138887
CYP19A1	0.254625	0.213823	-0.251957	1
ZNF280D	18.8494	19.8713	0.0761686	0.942795
SEMA6D	11.0699	11.1511	0.0105361	0.989053
BCL2L10	0	0.0304848	Inf	1
RSL24D1	238.145	254.179	0.0940005	0.954861
SPTBN5	0.139753	0.242578	0.795568	1
GCOM1	5.77325	4.65197	-0.311544	0.681912
GCHFR	133.423	172.148	0.367638	0.081273
BCAR3	36.4858	25.752	-0.502646	0.105869
TTLL7	3.53489	7.90972	1.16196	0.594431
FNBP1L	7.98227	8.20905	0.0404158	0.931369
CCBL2	8.38692	8.27435	-0.0194947	0.978459
GTF2B	16.4379	16.3211	-0.0102859	0.981293
BRDT	0.0850774	0.0734988	-0.211055	1
RABGGTB	90.4143	92.2749	0.0293879	0.95627
IFI44L	0.924779	1.43783	0.63671	0.233568
GIPC2	0.0134747	0.0206181	0.613651	1
ARHGAP29	2.00184	1.98691	-0.0108027	0.980766
IFI44	7.56378	6.02998	-0.326953	0.550129
SLC44A5	0	0	0	1
RP11-122C9.1	0	0.13918	Inf	1
CLCA2	0.464771	0.659337	0.504495	0.597634
DNASE2B	0	0	0	1
DBT	7.78519	7.05184	-0.142732	0.461637
RTCA	25.0693	22.4082	-0.161896	0.48978
IFT172	7.89512	5.82475	-0.438765	0.516298
EPT1	28.7504	26.3721	-0.12457	0.886881
CGREF1	1.39456	0.999184	-0.480991	0.379177
HADHB	56.431	41.6783	-0.437191	0.325
KHK	3.32842	2.93824	-0.179882	0.728318
ADCY3	130.657	122.067	-0.0981052	0.83641
PPM1B	19.3356	19.592	0.0190041	0.975552
PNPT1	34.2579	33.3331	-0.0394792	0.950581
DYNC2LI1	5.52391	6.73244	0.28544	0.309202
LHCGR	0.00530088	0	-Inf	1
SMEK2	24.7538	32.9017	0.410511	0.158856
THUMPD2	11.8882	19.5432	0.717134	0.555345
CYP1B1	6.75861	8.23117	0.284372	0.709556
SULT6B1	0	0	0	1
RAB1A	106.531	114.686	0.106423	0.6349
ACTR2	101.445	111.542	0.136895	0.430563
PREB	72.7778	67.5574	-0.107385	0.906516
SLC5A6	42.5756	34.6728	-0.296223	0.519295
ABCG5	0.00704463	0.0355169	2.33391	1
PREPL	21.8405	21.5838	-0.0170571	0.976708
SLC3A1	0.0211563	0	-Inf	1
EMILIN1	0.488874	0.44738	-0.127963	0.895206
FBXO11	29.1838	28.5639	-0.0309757	0.978245
SIX3	0	0	0	1
ATRAID	88.3986	103.294	0.224666	0.490765
CENPO	25.1218	24.9979	-0.00713757	0.995031
LRPPRC	90.7907	75.2725	-0.270421	0.479589
TRIM54	1.54104	1.37325	-0.166303	0.836201
DTNB	9.29962	9.82817	0.0797523	0.944647
ACTR1A	47.8268	42.8692	-0.157879	0.36636
CYP2C9	0	0	0	1
TMEM180	5.50357	6.21523	0.175439	0.748871
CYP2C8	0	0	0	1
MYOF	63.3353	47.9825	-0.400501	0.0283169
LOXL4	0.0704357	0.0560182	-0.330411	1
STAMBPL1	8.21272	9.18061	0.160731	0.562679
CH25H	0	0	0	1
LBX1	0	0	0	1
ATAD1	79.2478	75.8164	-0.0638614	0.900085
BTBD16	0.389394	0.186453	-1.06242	0.266543
KIF11	33.4146	28.9505	-0.206891	0.121523
CUZD1	0.534739	0.457983	-0.223542	0.795025
TACC2	41.3637	31.5264	-0.391803	0.219794
DUSP5	6.21511	6.35107	0.0312191	0.951676
CALHM2	2.73276	2.41063	-0.180949	0.650149
ARL3	25.5467	28.8575	0.17581	0.317089
CEP55	41.7621	40.7476	-0.0354806	0.911617
KIF20B	25.4688	21.7995	-0.224436	0.622079
ENTPD1	1.69482	2.22591	0.393263	0.0445311
EXOC6	13.3517	17.5806	0.396964	0.87849
PLCE1	0.329681	0.328717	-0.00422135	1
RBP4	0	0.0150096	Inf	1
DBR1	11.4916	11.5567	0.00814799	0.986695
DNAJC13	13.0233	11.8579	-0.135244	0.488951
GPR87	1.89167	1.34147	-0.495846	0.180994
ANXA7	107.211	90.7504	-0.240483	0.21806
FAM149B1	3.75391	4.49627	0.260337	0.856324
NCOA4	62.6806	53.2798	-0.234431	0.294765
MSMB	0.0964661	0.113963	0.240466	1
TIMM23	89.9098	106.759	0.24781	0.517762
ASCC1	48.4464	39.1136	-0.308719	0.475953
PLA2G12B	0	0	0	1
ZNF365	0.0123971	0.0104235	-0.250164	1
OIT3	0.0145216	0.0305401	1.07251	1
ADAMTS14	0.00873424	0.0226357	1.37385	1
RPS24	2565.63	3428.54	0.418281	0.0160169
TET1	0	0.00119633	Inf	1
DNA2	15.8707	15.3051	-0.0523582	0.95201
MYPN	32.4283	27.9785	-0.212932	0.123025
AOX1	21.3121	22.605	0.0849734	0.903383
ATIC	188.4	168.493	-0.161112	0.614068
SMARCAL1	15.301	9.90527	-0.627356	0.663904
BARD1	6.14723	4.96112	-0.309271	0.941125
STAT4	0.116023	0.176436	0.604736	1
MSTN	0	0.00891392	Inf	1
ALS2CR8	0.644519	0.499569	-0.367538	0.74643
ASNSD1	19.8583	24.6301	0.310679	0.193928
METTL5	48.3043	64.3823	0.414515	0.239389
SSB	106.405	128.728	0.274753	0.295613
NAB1	20.1088	22.2108	0.14344	0.883776
CDK15	0	0	0	1
PPIG	33.0531	35.9334	0.120541	0.831588
FASTKD1	11.8547	11.4684	-0.047798	0.953495
MDH1B	0.173126	0.196876	0.185468	1
HECW2	3.68209	2.05929	-0.838378	0.467921
IDH1	44.7305	39.3292	-0.185657	0.543122
OLA1	180.131	219.7	0.286496	0.0720908
CIR1	8.65534	8.97604	0.052489	0.914866
SSFA2	707.454	478.254	-0.564858	0.787798
CHRNA1	0	0	0	1
FAM117B	2.18333	2.18402	0.000457467	0.998906
WDR12	59.5827	62.4309	0.067367	0.929877
ABI2	32.468	29.3172	-0.147268	0.838102
ITGAV	14.5891	11.1276	-0.390749	0.537682
SLC40A1	0	0.0130095	Inf	1
SLC35A5	23.3741	23.2828	-0.00565055	0.9939
DIRC2	10.1306	9.63037	-0.0730572	0.80859
SENP7	2.58117	2.73975	0.0860189	0.929129
GUCA1C	0	0	0	1
CCDC54	0	0	0	1
COX17	77.744	99.2744	0.352691	0.0147632
PARP9	6.44886	6.97697	0.113557	0.824916
MNS1	1.17334	1.45242	0.307834	0.831943
USP8	55.9079	56.3003	0.0100927	0.988214
SECISBP2L	16.1452	12.6439	-0.352669	0.710609
TMOD3	50.2113	47.1905	-0.0895181	0.828202
SPPL2A	52.4142	50.6939	-0.0481453	0.928428
GLCE	7.66596	8.0123	0.0637488	0.923175
SHF	0.749215	0.688988	-0.120902	0.952994
APH1B	0	0.153481	Inf	1
VWA9	34.0698	38.8269	0.18856	0.550724
CILP	0.0673778	0.0450513	-0.580705	1
PARP16	6.12399	5.93492	-0.0452454	0.931532
PPCDC	37.7746	35.5232	-0.0886555	0.905229
HCN4	0.00245911	0.00155203	-0.663978	1
SEMA7A	0.544755	0.450882	-0.272858	0.786896
UBL7	51.4999	56.3305	0.129347	0.736269
ARHGAP24	0.066059	0.0445768	-0.567462	1
FAM13A	7.81983	4.36075	-0.842561	0.360646
HERC3	47.8659	61.6922	0.366088	0.0297079
HERC6	4.9733	4.91266	-0.0176994	0.986093
HERC5	5.62998	5.49508	-0.0349884	0.950215
PCDH10	7.13765	5.07551	-0.491895	0.304372
NDST4	0.336877	0.425758	0.337812	0.549811
C4orf21	3.88977	4.35996	0.164631	0.888179
AP1AR	5.28198	6.70786	0.344773	0.279304
COPS4	34.1535	30.4709	-0.164602	0.73994
HNRNPD	356.835	379.174	0.0876021	0.768569
PRKG2	0.137931	0.0345152	-1.99865	1
RASGEF1B	0	0	0	1
SEC31A	48.9724	43.3647	-0.175451	0.758146
FGF5	0.0546358	0.0475165	-0.201417	1
AGPAT9	3.36953	3.91488	0.216424	0.78881
IL21	0	0	0	1
FGF2	7.82789	9.25301	0.2413	0.0884057
BBS7	20.4942	31.0416	0.59899	0.0175605
KIAA1109	5.15306	4.65148	-0.147739	0.803577
BMPR1B	0.0139579	0	-Inf	1
RAP1GDS1	21.4116	20.302	-0.0767733	0.899546
LARP1B	5.60972	6.63216	0.24155	0.162712
MMRN1	0.0037076	0.0230597	2.63681	1
PDE5A	1.16559	1.26688	0.120218	0.962686
PRDM5	1.31829	1.54987	0.233486	0.671579
TRPC3	0	0	0	1
NAAA	14.9392	16.8563	0.174182	0.773555
NUP54	25.9837	21.9334	-0.244477	0.46243
CXCL9	0.00380639	0	-Inf	1
BMP2K	6.10978	6.36474	0.0589817	0.963744
G3BP2	145.933	133.087	-0.132941	0.90341
SEPT11	3.93011	3.25192	-0.273275	0.816838
FRAS1	1.09279	1.14608	0.0686799	0.932052
SCARB2	21.6243	22.5799	0.0623852	0.844068
CCNG2	26.6422	21.9119	-0.281999	0.344805
CNOT6L	11.5211	9.94798	-0.211807	0.613677
USO1	36.6677	36.3703	-0.0117497	0.990356
CDKL2	0.00696538	0.0210132	1.59302	1
SHROOM3	6.13107	5.7431	-0.0943111	0.906176
ANXA3	200.913	187.335	-0.100955	0.897665
PPA2	139.164	175.334	0.333322	0.0777992
CENPE	39.9462	28.6727	-0.478382	0.817531
GSTCD	11.9698	10.4267	-0.19912	0.793802
INTS12	9.37982	9.84242	0.0694539	0.92353
ENPEP	0	0	0	1
CASP6	25.6123	23.245	-0.139915	0.78081
LEF1	0	0	0	1
HADH	45.0458	45.2471	0.00643165	0.988671
EGF	1.96803	1.27698	-0.624012	0.412514
PAPSS1	32.1281	24.3862	-0.397771	0.112603
SEC24B	7.06006	5.71484	-0.304969	0.0272177
C4orf17	0	0	0	1
PPP3CA	16.0203	15.7441	-0.0250938	0.973707
SLC39A8	326.974	353.036	0.110638	0.823465
MTTP	0.0196836	0.0222107	0.174261	1
FBN2	9.67754	7.61189	-0.346386	0.0266517
MAPK8IP3	19.7937	19.5271	-0.0195649	0.986958
RGS3	29.0412	20.929	-0.4726	0.513363
GUCD1	55.0276	59.8937	0.12225	0.886302
TTLL8	0	0	0	1
RNF185	8.90285	7.99997	-0.154272	0.775076
KIAA1644	1.98943	2.59202	0.381724	0.00480514
PARVG	0.00659069	0.0592675	3.16874	1
B4GALNT3	0.00198541	0.00865369	2.12388	1
PDE6H	0	0	0	1
ERP27	0	0.0211121	Inf	1
ETV6	2.65142	2.83365	0.0958923	0.826538
GABARAPL1	48.2055	58.5683	0.280921	0.264502
KIF21A	26.1425	21.7985	-0.262171	0.456578
CPNE8	17.8415	19.5565	0.132412	0.916356
YARS2	33.3021	29.2877	-0.185318	0.839099
FGD4	1.21546	1.18519	-0.0363824	0.9669
ALG10	9.37302	9.02112	-0.0552076	0.937187
PIK3C2G	0	0	0	1
FAM60A	59.0546	56.4582	-0.0648669	0.929329
PLCZ1	0	0	0	1
AEBP2	26.235	21.2941	-0.301038	0.481338
SLCO1C1	0.19047	0.536176	1.49314	0.150249
METTL20	0.895308	1.06602	0.251782	0.909208
ETNK1	18.2009	20.6407	0.181479	0.738815
ZCRB1	109.719	137.843	0.329213	0.461712
TMEM117	3.14072	2.42752	-0.371614	0.370444
PRICKLE1	0	0.0267313	Inf	1
C1RL	13.788	13.9869	0.0206693	0.984006
NDUFA9	229.989	257.901	0.16525	0.427022
CLSTN3	24.0324	20.2579	-0.246497	0.57898
KLRG1	1.59247	1.06293	-0.583215	0.411818
VAMP1	7.90497	7.77568	-0.0237908	0.975101
TAPBPL	1.09761	0.841347	-0.383594	0.818329
CD27	0.038268	0.0375362	-0.0278546	1
RBP5	5.56415	5.44565	-0.0310571	0.973093
PEX5	21.4179	19.627	-0.125976	0.737307
PIANP	0.0518367	0.343834	2.72967	1
SLC38A4	0.0335905	0.252881	2.91233	1
AMIGO2	0.838946	0.976987	0.219761	0.570466
SCAF11	87.0218	92.2736	0.0845408	0.907636
COL2A1	0.106209	0.376923	1.82737	0.106793
PPFIA2	0	0	0	1
ANP32D	0	0	0	1
LLPH	30.8298	40.165	0.381614	0.0389689
RPL14P1	0.361243	0.120561	-1.58321	0.572554
LRIG3	5.53984	2.53875	-1.12573	0.0214887
MARCH9	8.31364	8.36056	0.00812034	0.994029
INHBE	0.197504	0.0804588	-1.29556	1
GLIPR1	0.202552	0.320795	0.663356	1
TPH2	0.327506	0.510138	0.639364	0.559029
PHLDA1	1.0572	1.40263	0.407883	0.0091353
