symbol	uninfected_48.FPKM	SC35M_dNS1_48.FPKM	uninfected_48_SC35M_dNS1_48.logfc	uninfected_48_SC35M_dNS1_48.qvalue
ZMYND19	64.7081	58.114	-0.155062	0.337187
STOX1	2.0564	1.23224	-0.738832	0.000538752
RET	0.00292051	0.00246262	-0.246026	1
DDX21	78.0518	66.6236	-0.228398	0.0683334
BMS1	20.4256	21.5058	0.0743515	0.739132
STK32C	24.5533	12.85	-0.934146	0.000538752
KIAA1462	0	0	0	1
OR4K2	0	0	0	1
FUNDC2	76.7271	59.825	-0.358988	0.0430682
TMEM55B	50.1019	57.3581	0.195131	0.954891
METTL17	66.4844	66.9273	0.00958003	0.992829
SLC39A2	0.0743268	0.143126	0.945335	1
NDRG2	2.29134	4.50191	0.974346	0.00362295
RNASE7	0	0.0545312	Inf	1
ARHGEF40	3.50427	7.41845	1.082	0.0098168
NELF	36.196	25.3752	-0.512413	0.000538752
ZNF219	137.652	86.0135	-0.678392	0.724805
C12orf50	0.667519	0.695712	0.059681	0.970921
CASP7	20.4282	33.6817	0.721402	0.000538752
PPP1R36	0.838431	0.70505	-0.249965	0.85107
BTNL9	0	0	0	1
C10orf118	3.53484	4.82078	0.447622	0.0588561
VWA2	0	0.00379454	Inf	1
METTL3	34.3831	23.4747	-0.550595	0.133712
SALL2	0	0.00338706	Inf	1
PRAP1	1.03043	0.111849	-3.20362	0.155801
TRUB1	12.509	13.7128	0.13256	0.816556
FAM194B	0.880666	0.983126	0.158781	0.96241
CYP2C19	0	0	0	1
ZFYVE1	3.32669	3.97612	0.257277	0.55122
PNLIPRP2	0	0	0	1
C10orf82	0	0	0	1
HSPA12A	0.289957	0.349326	0.268738	1
FAM35B	0.189356	0.180232	-0.0712463	1
FRAT1	1.96225	1.58844	-0.3049	0.459499
UBTD1	2.10741	2.82433	0.422441	0.0528077
ANKRD2	0.338462	0.469449	0.471978	0.538439
E2F7	9.15809	11.6587	0.348287	0.302254
ARHGAP42	3.39289	2.56689	-0.402494	0.322172
ISCA2	19.4051	24.3574	0.327924	0.545877
OTOGL	0.0154161	0.00593451	-1.37724	1
GYLTL1B	0.0412118	0.0411767	-0.00123032	1
PACSIN3	127.329	100.757	-0.337692	0.170413
TTC7B	9.3001	8.79799	-0.0800735	0.94603
SLC39A13	19.5817	26.7889	0.452132	0.132132
PSMC3	300.543	330.494	0.137049	0.550333
RAPSN	0.0220812	0.0872006	1.98152	1
AGBL2	1.72662	2.52441	0.547994	0.756642
TC2N	11.5812	6.17527	-0.907212	0.000538752
CPSF2	54.6115	43.0485	-0.343242	0.226059
C12orf70	0.620447	3.32538	2.42214	0.265528
MOAP1	11.6253	12.1862	0.067984	0.797622
IFI27L1	38.7073	74.9401	0.953133	0.000538752
IFI27	31.3123	6953.72	7.79491	0.000538752
SERPINA12	0	0	0	1
CLMN	0.340701	0.730907	1.10118	0.112066
PDZRN4	0	0	0	1
SLC6A5	0	0	0	1
CCDC38	0.0284991	0.0205593	-0.471122	1
NELL1	0	0	0	1
PTER	5.47464	4.57969	-0.257513	0.251153
C1QL3	0.214287	0.169175	-0.341025	1
CACNB2	0.0382316	0.119075	1.63904	1
PTPLA	18.0077	24.524	0.445581	0.0374305
ARL5B	3.87399	6.43575	0.732287	0.000538752
C11orf75	43.2029	34.4261	-0.327624	0.315184
KIAA1731	16.02	29.673	0.889273	0.503594
KCNC2	0	0	0	1
TRIM51HP	0	0	0	1
MAGEA9	0	0	0	1
TAF1D	207.71	171.969	-0.272425	0.445981
TRIM53BP	0	0	0	1
ABTB2	2.89986	4.76176	0.715512	0.000538752
R3HCC1L	4.34579	4.97741	0.195777	0.333466
AMOTL1	10.4406	16.4715	0.657766	0.337745
HTRA1	30.7937	30.8933	0.00466011	0.989243
LIPC	0.015178	0	-Inf	1
CEP57	78.0495	63.9006	-0.288561	0.556708
TCP11L2	7.62729	7.68159	0.0102337	0.992516
PASD1	0.00273307	0	-Inf	1
SPRED1	3.19505	6.73728	1.07633	0.0211982
TMCO5A	0	0	0	1
GPR176	5.97903	5.59698	-0.0952624	0.734281
JAM3	0.334569	0.236729	-0.499067	1
IL25	0	0	0	1
CMTM5	0	0.0219866	Inf	1
RP11-299H22.3	0.00773829	0	-Inf	1
GLB1L3	0	0.0149247	Inf	1
ADAMTS15	0.0473689	0.0424792	-0.157183	1
SVOP	0	0	0	1
SPATA19	0	0	0	1
GPT2	10.2044	7.9422	-0.361583	0.459258
AMN	0.145664	0.268583	0.882724	1
RAB8B	10.1678	14.7252	0.534287	0.144629
IKBIP	26.5065	38.4676	0.537298	0.000538752
RPUSD2	11.8239	10.4168	-0.182791	0.295496
HIF1AN	16.7866	20.5763	0.293676	0.511534
NDUFB8	147.357	119.311	-0.304585	0.137852
ZFYVE19	45.9577	44.0629	-0.0607443	0.925186
PPP1R14D	0.314144	0.220439	-0.511045	1
SPINT1	0.217615	0.311178	0.515963	1
FBN1	2.97041	8.51595	1.51951	0.000538752
AVPR1A	0	0	0	1
C16orf78	0	0	0	1
DEPDC4	1.56011	1.40549	-0.150574	0.961238
TPTE	0	0	0	1
LRTM2	0	0.00666147	Inf	1
OPN1MW2	0	0	0	1
BRD7	74.0997	67.343	-0.137939	0.851581
CKB	775.416	591.921	-0.389566	0.406183
TRMT61A	7.28022	3.63528	-1.00192	0.000538752
BTRC	7.78451	12.4284	0.674962	0.0329459
POLL	15.1599	15.0077	-0.0145564	0.983226
BAG5	20.9989	16.5599	-0.342618	0.265396
DPCD	35.1048	24.8362	-0.499225	0.0305365
LARP6	13.9401	20.38	0.547919	0.0855646
API5	86.1995	66.8865	-0.365964	0.305564
ASPG	1.69454	1.12624	-0.589384	0.743783
ZNF319	4.03727	4.99955	0.308419	0.621866
HPS6	11.8916	11.7705	-0.0147705	0.96905
SENP8	2.05112	1.9644	-0.0623257	0.962103
NOLC1	189.711	141.424	-0.423771	0.0570479
ALKBH3	7.67682	4.718	-0.702331	0.0412934
COPS2	96.3148	114.567	0.250359	0.372339
GABRB3	0	0	0	1
SPIC	0	0	0	1
TBATA	0.0149259	0.0128186	-0.219579	1
SGPL1	10.2216	9.71412	-0.0734624	0.919565
FRS2	8.61981	12.5655	0.543743	0.268425
CCT2	611.892	563.417	-0.119074	0.911231
PCBD1	53.136	31.491	-0.75475	0.000538752
ARIH1	105.573	116.921	0.147294	0.901533
C16orf71	0.454861	0.654186	0.524276	0.883133
CLMP	25.388	43.4865	0.776419	0.000538752
SCN3B	0.0386746	0.0374388	-0.0468522	1
COX11	38.2093	30.4572	-0.327141	0.592304
ZNF202	4.01225	2.90754	-0.464611	0.308541
FAM227B	5.34838	6.85588	0.358241	0.769064
STXBP4	5.79195	3.78964	-0.611989	0.713652
CYYR1	0	0	0	1
CUL5	14.2484	16.6902	0.228198	0.906613
C12orf28	0.0322191	0.103709	1.68655	1
WBP1L	6.62354	8.50276	0.36033	0.00321856
C10orf32	6.94361	7.08108	0.0282821	0.965435
C2	4.46553	4.26611	-0.0659107	0.979644
PLEKHF1	1.78071	1.40132	-0.345672	0.517002
TMEM100	0	0	0	1
ANAPC16	92.7274	54.7243	-0.760814	0.000538752
SMPD1	21.5918	38.7975	0.845481	0.0134864
APBB1	0.340477	0.262538	-0.375032	1
SYNPO2L	0.01151	0.166224	3.85217	1
NUDT13	3.18068	1.15649	-1.45958	0.0324234
C11orf65	0.537512	0.343128	-0.647551	0.81076
TRIM44	54.7422	48.5551	-0.173029	0.627397
AC007431.1	0	0	0	1
ILK	72.2418	82.7236	0.195465	0.556763
TAF10	207.079	239.185	0.207943	0.563368
TPP1	130.676	153.701	0.234132	0.865297
DCHS1	0.000826916	0.0120581	3.86612	1
NETO1	0	0	0	1
MSS51	0.357033	0.248222	-0.524428	0.463764
CYB5A	1.07674	0.3325	-1.69524	1
USP54	19.1838	15.5267	-0.305145	0.731842
RAG1	0.308219	0.059113	-2.38241	1
POTED	0	0	0	1
C11orf74	14.8767	11.7789	-0.336854	0.426078
WDR88	0.212438	0.166033	-0.355574	1
OR10A5	0	0	0	1
OR2D2	0	0	0	1
ATP9B	7.7796	6.14456	-0.340385	0.570291
PPFIBP2	4.49262	3.14096	-0.516353	0.559562
MOGAT2	0.0070865	0	-Inf	1
CYB5R2	0.00557782	0.189562	5.08683	1
SERPINB7	0.0885758	0.237278	1.42159	1
KIAA0355	6.18436	7.79959	0.334775	0.556862
SERPINB8	14.9448	70.0203	2.22813	0.000538752
TUB	0	0	0	1
RIC3	2.82243	2.4636	-0.19617	0.847043
LMO1	4.78352	0.553901	-3.11037	0.000538752
OR5P1P	0	0	0	1
IDH3A	86.3627	95.7582	0.148987	0.691394
WDR72	0.0301796	0.0388295	0.363579	1
CRABP1	0	0.0902045	Inf	1
PLD4	0	0	0	1
ZMAT1	0.0139826	0.0137288	-0.0264268	1
XRRA1	5.91184	6.27679	0.0864201	0.936259
TRIM66	2.66557	1.34808	-0.983538	0.0649947
RNF169	4.8666	5.44566	0.162192	0.811022
RPL27A	3966.85	2426.12	-0.70934	0.000538752
ST5	60.2704	60.0192	-0.00602515	0.996635
CDYL2	33.9815	43.1017	0.342993	0.157726
TMEM130	0.00520085	0.00263626	-0.980256	1
PRTG	4.22089	4.07741	-0.0498956	0.961805
CENPN	82.5702	83.3312	0.0132364	0.979804
AKIP1	44.4074	44.855	0.0144683	0.979119
ATMIN	19.3604	24.7367	0.35354	0.0775697
C16orf46	1.23824	1.19229	-0.0545542	0.978727
TMEM41B	23.6853	36.3354	0.617381	0.00149606
DKFZP686J19100	0.452099	0.123964	-1.86672	0.0232272
LEO1	24.4293	34.2254	0.486451	0.182308
ZNF143	50.7232	35.0339	-0.533897	0.435133
TMX3	24.9389	36.6229	0.55435	0.296358
MFAP4	0.361545	0.314335	-0.201874	0.960875
WEE1	50.7318	40.3181	-0.331461	0.187064
MAPK7	8.89821	11.4266	0.360805	0.529217
FAM86GP	0	0	0	1
PRKCB	1.08506	0.0787002	-3.78526	0.000538752
HDGFRP3	24.0358	25.5952	0.0906897	0.883776
NDST2	5.30006	5.8188	0.134713	0.886951
MCM7	282.101	239.989	-0.233245	0.400753
CLEC3A	0	0	0	1
CCDC68	1.20022	12.4377	3.37334	0.000538752
CLEC4E	0	0.0727687	Inf	1
ZNF3	12.6205	13.4036	0.0868525	0.843767
CLEC4D	0	0	0	1
ZSCAN21	2.3795	2.3423	-0.0227348	0.9862
HSBP1P2	0	0	0	1
RIMKLB	108.692	219.618	1.01475	0.000538752
A2ML1	0	0.00612837	Inf	1
BEAN1	0.023737	0.0240621	0.0196227	1
TK2	31.074	45.225	0.541411	0.0913482
TMED3	66.5205	60.4663	-0.137668	0.458311
SLC38A8	0.0688278	0.0578007	-0.251906	1
SEC11C	55.8682	75.7704	0.439607	0.00238261
CPLX4	0	0	0	1
GALR1	0	0	0	1
TMEM135	18.1526	11.3378	-0.679033	0.6168
IQCD	1.11311	0.792295	-0.490492	0.78071
NDEL1	25.4935	35.132	0.462657	0.100818
CENPV	52.0232	66.0966	0.345421	0.622079
CDH16	0.152695	0.175745	0.202828	1
RRAD	0.294304	0.460538	0.646014	0.755107
FAM96B	63.0983	92.701	0.554984	0.000538752
WDR16	0.582955	0.167947	-1.79537	0.147812
HSP90B1	400.178	825.926	1.04537	0.000538752
MC4R	0	0	0	1
BLCAP	48.8273	41.5508	-0.232812	0.177134
SERPINB12	0.00852073	0.1484	4.12237	1
CHRFAM7A	0.42688	0.578604	0.438744	0.824966
CTA-313A17.4	0.240273	0.399045	0.731873	0.527707
ATF7IP2	0.0140175	0.0119749	-0.227214	1
MMP10	0	0	0	1
FAM18A	1.42359	1.94894	0.45316	0.253101
NGFRAP1	59.0561	74.4981	0.335118	0.0105062
TMPRSS5	0.231011	0.141919	-0.702891	1
COG1	7.42687	9.05647	0.286195	0.558115
PLEKHA7	7.47174	9.213	0.302226	0.678347
OR5M13P	0	0	0	1
ZNF606	0.852794	0.766789	-0.153369	0.89224
ZCCHC18	0	0	0	1
B2M	6605.39	15106.3	1.19343	0.000538752
ZNF592	11.4045	9.75011	-0.226116	0.151246
CASC4	77.4991	100.782	0.378982	0.479817
HTR3A	0.207196	0.180842	-0.196266	1
NNMT	146.324	157.095	0.102473	0.772155
ACSM1	0	0.0162667	Inf	1
AP1G1	37.9673	40.3417	0.0875129	0.900257
AGBL1	0	0	0	1
SLFN5	8.27767	29.5873	1.83768	0.000538752
CATSPER2	11.2987	6.66649	-0.761155	0.811647
STRCP1	0.00577804	0.00539027	-0.100223	1
AC004696.2	0.0083523	0	-Inf	1
C16orf45	1.17202	12.0374	3.36046	0.000538752
KIAA0430	10.0897	16.8806	0.742476	0.187064
SAA3P	0	0	0	1
SAAL1	21.9301	20.8743	-0.0711812	0.877879
YPEL4	0.0783353	0.30718	1.97135	1
PPIB	523.003	880.53	0.751555	0.000538752
LDHC	0	0.0321728	Inf	1
FAM96A	121.276	110.337	-0.136377	0.725878
LDHAL6A	0.00388638	0.0309163	2.99187	1
FAM111A	38.1592	52.8143	0.468899	0.274103
KIAA0101	390.454	250.836	-0.638409	0.000538752
KIF7	3.17891	3.8902	0.291313	0.898812
LDHD	0.470741	0.600352	0.350875	0.703468
PLIN1	0.068178	0.0559991	-0.283903	1
PEX11A	6.16607	5.13684	-0.263471	0.346399
TMEM170A	11.1229	14.1902	0.351363	0.597885
MESP1	12.1764	10.6211	-0.197154	0.700482
ANPEP	0.0865672	0.226592	1.38821	1
SCNN1G	0	0.0025831	Inf	1
RBPMS2	1.65823	2.33693	0.494967	0.0241033
NAV2	1.32572	1.72924	0.383361	0.438405
ANKDD1A	0.333714	0.311641	-0.0987282	1
GLYATL1	0	0	0	1
C18orf54	2.36115	2.11958	-0.155711	0.882406
DCTN5	44.4487	48.6037	0.128925	0.780297
TERF2IP	28.6495	33.4552	0.223721	0.529176
PLK1	99.5299	68.5733	-0.537483	0.00149606
CLPX	56.0818	51.2664	-0.129519	0.801977
GPR182	0	0	0	1
ZBTB39	1.95114	2.19411	0.169318	0.387808
CACNG2	0	0	0	1
TAC3	0.0271439	0	-Inf	1
MYO1A	0.105461	0.00338077	-4.96321	1
CHP2	0	0	0	1
TMEM194A	27.7779	29.8646	0.104497	0.913733
OR4D6	0	0	0	1
NAB2	7.54763	8.07707	0.0978091	0.938087
VPS39	25.399	27.3063	0.104462	0.856603
STAT6	75.0099	89.5264	0.255232	0.560271
PATL1	22.914	34.0079	0.569639	0.000538752
XRCC6BP1	5.55132	4.34786	-0.352526	0.461482
ELFN2	0.125064	0.766438	2.6155	0.000538752
STX3	6.30375	12.5918	0.998204	0.000538752
MRPL16	59.1885	62.3249	0.074491	0.824587
PIP4K2C	21.0458	37.7641	0.84348	0.00556088
MTMR10	6.03107	6.82857	0.179169	0.804361
YWHAB	309.936	317.999	0.0370521	0.966447
RP13-49I15.5	0	0	0	1
C15orf48	0.123425	0.0191874	-2.6854	1
SCG5	0.545357	0.619077	0.182917	0.896218
GREM1	0	0.00483493	Inf	1
NYAP1	0.356576	0.47201	0.404609	0.675162
TSC22D4	26.1448	36.6308	0.486532	0.000538752
MS4A6E	0	0	0	1
MS4A7	0	0	0	1
MS4A14	0	0	0	1
MS4A5	0	0	0	1
DIS3L	64.8403	35.9557	-0.85067	0.0961723
CCNDBP1	28.6323	29.0263	0.0197184	0.973196
EPB42	0.0835807	0.0790529	-0.0803504	1
TGM6	0	0	0	1
SMAD3	22.7494	27.8963	0.294245	0.565944
MS4A8B	0	0	0	1
CCDC178	0	0	0	1
MS4A15	0	0	0	1
MAP1A	0.860387	0.413293	-1.05782	0.000538752
RCCD1	57.7653	34.4051	-0.747579	0.00103163
AKTIP	7.06537	7.08539	0.00408082	0.99643
MAPRE2	23.3738	20.071	-0.219776	0.676935
EVA1C	45.1093	74.0704	0.715471	0.000538752
TCP10L2	0	0	0	1
MARS	349.043	220.693	-0.661365	0.11243
MBD6	25.3388	18.4893	-0.454653	0.61323
CNPY4	15.8071	23.3623	0.563605	0.492996
PDIA3	262.965	570.341	1.11695	0.000538752
NUDT21	151.056	121.587	-0.313099	0.68247
NAT16	0.0184468	0.0213794	0.212849	1
C15orf43	0	0	0	1
NKX3-1	2.39153	6.72363	1.49131	0.000538752
SGSM1	0.972219	0.345347	-1.49323	0.361567
RP11-93B14.6	0.150915	0.113407	-0.412233	1
DUSP18	0.733004	0.569537	-0.36403	0.690062
TEF	1.99072	0.561804	-1.82515	0.000538752
MEI1	0.0394098	0.414135	3.39347	1
B4GALNT2	0	0	0	1
PBX3	19.5135	14.6302	-0.415521	0.168877
GNGT2	0	0.122952	Inf	1
PHB	415.689	370.052	-0.167778	0.439633
SNRPD1	187.215	163.144	-0.198553	0.776317
TTC16	0.59513	0.226301	-1.39496	0.645626
SUN5	0	0	0	1
SAMD14	2.64226	1.46951	-0.84644	0.000538752
PIP5KL1	3.41931	2.28735	-0.580029	0.265396
BPIFB6	0	0.00779862	Inf	1
TMEM92	10.2115	23.7693	1.21891	0.000538752
FAM102A	74.2752	47.028	-0.659361	0.350642
ACSF2	39.4682	27.336	-0.529891	0.042574
GOLGA2	51.3955	66.3868	0.369255	0.28129
TRUB2	41.7948	33.763	-0.307878	0.0761575
COQ4	27.3693	22.81	-0.262895	0.339954
SLC27A4	30.1593	38.7799	0.362708	0.00592986
LINC00483	0.0853104	0.0245079	-1.79948	1
URM1	79.6118	52.7103	-0.594898	0.000538752
CERCAM	1.33849	1.952	0.544349	0.749781
DOLPP1	9.21019	13.9138	0.595216	0.000538752
CCDC103	6.34987	9.14555	0.526341	0.787899
ENDOG	10.885	8.16442	-0.414919	0.352399
TBC1D21	0	0	0	1
PRRX2	0	0.0100201	Inf	1
UGT1A6	0.213883	0.44476	1.0562	0.409299
C15orf39	20.3016	30.8778	0.604976	0.19092
ISLR2	0.0138672	0.0139896	0.0126788	1
SP2	5.73997	6.053	0.0766065	0.79569
PRR15L	0.088199	0	-Inf	1
COQ7	22.783	21.2502	-0.100478	0.873459
GPRC5B	1.31137	1.04088	-0.333274	0.908458
CRK	38.3088	35.8521	-0.0956188	0.843263
C16orf92	0	0	0	1
GOLGA6C	0	0	0	1
FBXO22	40.0473	36.6879	-0.126398	0.712902
TBC1D2B	30.0027	32.9068	0.133296	0.948748
NOD2	0.00186939	0.105706	5.82135	1
SNX20	0	0	0	1
LOXHD1	0	0.00423098	Inf	1
KATNAL2	4.38272	2.95951	-0.566467	0.484965
HDHD2	22.3701	18.382	-0.283281	0.556003
C17orf78	0.0113805	0	-Inf	1
ZNF91	3.72528	4.40802	0.24278	0.576546
CCL23	0	0	0	1
IGF2	0.0622681	0.0795304	0.353012	1
RNF214	8.05586	8.08749	0.00565493	0.996282
CDK12	22.9113	27.7992	0.278984	0.371923
DPEP2	0.178353	0.342773	0.942523	1
DUS2L	22.5076	18.4157	-0.289479	0.811241
POP5	57.6932	56.1551	-0.0389859	0.914093
ENGASE	13.8408	10.86	-0.349901	0.642556
RBFOX3	0.0762213	0.0421495	-0.854678	1
ATP5L	310.315	264.965	-0.227934	0.469
CD3D	0	0	0	1
TBC1D16	5.36106	3.64846	-0.555228	0.462671
ENTHD2	22.0901	18.597	-0.248334	0.60709
MYO5B	4.5404	9.78785	1.10817	0.00402791
ART5	0.176992	0.339666	0.940432	1
ACAA2	57.4591	51.4612	-0.159052	0.40551
STIM1	27.3955	29.406	0.102176	0.903296
RRM1	274.449	273.889	-0.00294421	0.996242
OR51E2	0	0	0	1
TRIM68	3.646	3.08296	-0.241999	0.555754
MMP26	0	0	0	1
AC104389.28	0.165122	0.0338071	-2.28813	1
OR51I1	0	0	0	1
OR51Q1	0	0	0	1
FN3K	0.834093	0.720075	-0.212061	0.850113
PRRT2	0.393233	0.365009	-0.107455	0.975524
ZNF23	3.86599	3.172	-0.285446	0.579991
IRGQ	4.54724	5.40178	0.248442	0.674808
ZNF226	12.5055	13.1435	0.0717869	0.928065
ZNF229	2.8893	3.02456	0.0660035	0.95366
ZNF180	3.31066	3.82333	0.207711	0.592657
POM121L3P	0	0	0	1
PPP2R3B	23.5386	18.8629	-0.319479	0.408758
ZNF668	11.5347	13.9999	0.279435	0.739426
ZNF646	4.99221	7.25558	0.539411	0.409927
VKORC1	100.23	78.0083	-0.361611	0.114931
GNG8	0	0	0	1
LPO	0.0665545	0.0688173	0.0482343	1
CA4	0.0294947	0.0936785	1.66726	1
SMG8	9.11866	11.6069	0.348087	0.227501
AC114273.1	0	0	0	1
TPM4	856.365	1107.73	0.371313	0.302503
RAB8A	464.144	703.626	0.600236	0.106603
GPX4	258.786	141.109	-0.874947	0.000538752
MIDN	45.4946	77.6114	0.770573	0.115828
JSRP1	0.933075	1.0129	0.11843	0.976372
FAM129C	0.0999183	0.117827	0.237854	1
KLHL26	3.15154	3.57102	0.18028	0.819441
GATAD2A	70.8718	72.5428	0.0336201	0.961218
NOS2P2	0	0	0	1
MVD	21.7418	25.4172	0.225333	0.797913
CDT1	54.3536	41.7491	-0.380632	0.139244
TRAPPC2L	44.0064	39.8919	-0.141616	0.831303
ANKRD11	34.5688	35.7989	0.0504462	0.959379
C16orf55	10.6	9.6191	-0.140096	0.911231
SGK494	5.94632	5.12918	-0.213268	0.928161
PROCA1	2.8348	2.28719	-0.309667	0.474912
RPL13	2242.26	1241.29	-0.853108	0.000538752
ZNF641	10.8773	19.2684	0.824914	0.0166357
LALBA	0	0	0	1
CACNB3	17.1734	17.7298	0.0459972	0.962985
DHRS13	14.3627	10.4066	-0.464831	0.00194575
TP53I13	46.073	44.4047	-0.0532101	0.983564
MLL2	19.2835	26.9372	0.48223	0.46276
CORO6	0.860634	1.08361	0.332368	0.887601
RHEBL1	1.77575	4.62603	1.38135	0.000538752
TUBA1A	5.48938	5.0006	-0.134542	0.962327
TUBA1C	329.27	433.716	0.397476	0.0907571
ZNF610	0.00714088	0.0336357	2.23582	1
ZNF528	0	0	0	1
ZNF701	1.23396	1.68386	0.448485	0.20106
SERTAD3	18.1262	22.178	0.291052	0.466663
NCKAP5L	3.84918	7.27637	0.918667	0.000538752
RAB4B	3.27477	6.44072	0.97583	0.154063
AQP2	0.0503416	0.121898	1.27585	1
GPD1	0.499921	0.93211	0.898799	0.259573
C19orf55	11.7584	8.06361	-0.544195	0.0452709
CYP2S1	3.60318	20.0021	2.47281	0.000538752
AXL	17.1038	28.4718	0.735212	0.00103163
NFKBID	7.32568	7.2094	-0.0230838	0.989655
TMC4	1.15496	1.05576	-0.129561	0.943582
ANKRD33	0.00573129	0	-Inf	1
LAIR1	0.13101	0.0698622	-0.907092	1
TTYH1	0.0729476	0.111918	0.617505	1
LENG8	64.156	51.9933	-0.30326	0.805981
CDC42EP5	0.0153341	0.398983	4.70151	1
LAIR2	0	0	0	1
TMEM145	0.684586	0.438641	-0.64219	0.790552
ZNF526	4.21201	5.77671	0.455741	0.238065
TRAPPC9	15.5894	12.4795	-0.321009	0.437258
KIR3DL1	0	8.12354E-06	Inf	1
NLRP7	0	0	0	1
ZNF146	50.7187	30.4373	-0.736675	0.000538752
ZNF283	4.28275	7.3131	0.771948	0.398445
PPP1R14A	0.0281549	0.0127594	-1.14183	1
SPINT2	29.1881	8.83792	-1.7236	0.0800863
C19orf33	209.813	171.678	-0.289403	0.0551652
YIF1B	46.6002	43.997	-0.0829297	0.830546
DNAAF3	13.6203	11.6802	-0.221694	0.554095
PSCA	303.707	306.273	0.0121395	0.97498
ATCAY	0	0.00570816	Inf	1
LY6D	17.236	14.0333	-0.296568	0.205655
DAPK3	26.9129	30.5825	0.184407	0.50458
EEF2	8430.96	4504.5	-0.904329	0.468054
TMIGD2	0	0	0	1
CHAF1A	69.4457	71.0536	0.0330237	0.969545
UBXN6	39.9333	44.6522	0.161138	0.864573
HDGFRP2	49.351	40.224	-0.295023	0.767264
PLIN4	0.0750525	0.158181	1.07561	1
SEMA6B	0.104095	0.226736	1.12311	1
ZNF444	11.936	11.9017	-0.00416096	0.993111
NXN	2.33229	2.14292	-0.122171	0.899477
FAM57A	30.7704	31.3583	0.0273054	0.957222
GLOD4	107.939	80.5159	-0.422874	0.20177
MFSD3	15.5374	11.9086	-0.383748	0.00629617
GPT	0.66876	0.536495	-0.317923	0.906786
KIFC2	13.7004	15.5578	0.183415	0.888822
SLC43A2	45.0623	58.7518	0.382713	0.228467
RILP	5.76154	7.85118	0.446454	0.0147632
SERPINF2	1.112	1.43714	0.370043	0.209038
WDR81	13.7863	14.6683	0.0894636	0.930473
SRR	8.8859	8.25604	-0.106069	0.975524
TSR1	99.0628	78.601	-0.333796	0.699239
TRPV3	0.00164744	0.0142768	3.11538	1
HSD11B1L	1.35543	1.02644	-0.401094	0.784261
CYB5D2	15.3596	13.1478	-0.224317	0.866093
GGT6	0.027639	0.017501	-0.659269	1
C19orf48	140.238	109.135	-0.361766	0.0294236
KLK1	0.113445	0.194854	0.780404	1
KLK4	0	0	0	1
KLK2	0	0	0	1
KLK5	0	0	0	1
KLK6	0.00968372	0	-Inf	1
KLK11	0	0	0	1
KLK13	0	0	0	1
AC018755.11	0.25985	0.177539	-0.549537	1
ZNF83	15.0393	13.577	-0.147572	0.80887
KRT80	77.6898	63.1775	-0.298315	0.0098168
KRT1	0	0	0	1
ACER1	0.00890654	0	-Inf	1
OTUB1	40.1266	53.6313	0.418516	0.243654
RCOR2	6.95834	3.01406	-1.20704	0.48902
ANGPTL4	0.19581	0.348463	0.831553	1
NDUFA7	0.44764	1.13044	1.33648	0.903084
CD320	76.2918	82.8951	0.119759	0.790457
SPRYD3	17.6569	15.1018	-0.225508	0.283604
IGFBP6	129.137	242.668	0.910087	0.000538752
SOAT2	0.0384265	0.0922981	1.2642	1
ZNF558	4.62748	4.47675	-0.0477742	0.957009
CABP2	0.018674	0.0403678	1.11218	1
NDUFV1	174.398	133.331	-0.387365	0.0128282
CDK2AP2	26.8172	46.823	0.804056	0.000538752
C3P1	0	0	0	1
NUDT8	13.1708	10.1115	-0.381345	0.0561282
TBX10	0.0552823	0.0757546	0.454515	1
FDX1L	1.07537	0.517617	-1.05488	0.720777
PRDX2	429.596	412.079	-0.0600608	0.925599
OR8J3	0	0	0	1
OR5I1	0	0	0	1
ZNF232	7.43254	5.87409	-0.339489	0.293437
MIS12	25.2322	27.0066	0.0980464	0.915332
CD300C	0	0.0453118	Inf	1
CD300A	0	0	0	1
TEKT1	0	0.0553198	Inf	1
HID1	0.470755	0.551952	0.229566	0.804121
ICT1	34.6189	40.4164	0.223383	0.228467
ATP5H	219.501	265.326	0.273536	0.0803008
TMEM88	0.280238	0.443571	0.662511	0.761746
EVPL	3.95491	5.62145	0.507298	0.0496721
SRP68	99.4506	93.5929	-0.0875808	0.94279
MGAT5B	2.84636	3.32435	0.223955	0.361078
TMC8	0.702312	1.66503	1.24536	0.490364
TK1	109.291	88.564	-0.303384	0.049935
TMEM68	22.3832	19.4041	-0.206052	0.692568
CYP7A1	0	0.0106292	Inf	1
RP11-25K19.1	0.449799	0.283401	-0.666434	0.513095
GSDMA	0	0.0428913	Inf	1
KRT24	0.00547159	0.0104784	0.937387	1
TMEM99	19.4047	11.9014	-0.705277	0.326093
GHDC	9.42449	12.6842	0.428543	0.00441694
ITFG3	41.5858	63.2672	0.605368	0.051141
SOST	0	0.0135499	Inf	1
PRR25	0.0990994	0.0778365	-0.34843	1
ZNF598	48.6845	34.472	-0.498039	0.00402791
RAB26	12.5522	5.04386	-1.31534	0.000538752
MLST8	35.895	26.2772	-0.449972	0.00149606
E4F1	26.9058	21.1563	-0.346834	0.727307
DNASE1L2	1.57468	1.3313	-0.242227	0.7578
ECI1	79.8325	46.907	-0.767172	0.000538752
AC009065.1	22.9625	17.4547	-0.395662	0.789567
CASKIN1	3.77198	2.85024	-0.404236	0.250896
ABCA3	7.6295	7.41296	-0.0415387	0.949855
