symbol	Uninfected_24.FPKM	SC35M_wt_24.FPKM	uninfected_24_SC35M_wt_24.logfc	uninfected_24_SC35M_wt_24.qvalue
PDAP1	212.718	323.852	0.606391	0.13422
BUD31	113.03	147.214	0.38121	0.812199
PTCD1	15.221	15.8877	0.0618525	0.968827
CYP3A5	0.681765	0.664075	-0.0379292	0.979339
ZKSCAN1	11.3149	6.69162	-0.757789	0.0260865
EIF3B	206.503	225.15	0.124725	0.759017
SNX8	45.2772	29.1236	-0.636597	0.592657
NUDT1	43.2969	85.776	0.986311	0.000538752
PTPRZ1	0	0	0	1
TAF6	44.6764	54.1573	0.277644	0.683444
WASL	13.0673	8.04889	-0.699099	0.000538752
HYAL4	0.131409	1.47395	3.48756	0.00103163
SPAM1	0	0.0106361	Inf	1
AIMP2	27.2825	24.4278	-0.159447	0.858195
TFR2	19.1197	26.1492	0.451707	0.00321856
FSCN3	0.0381795	0.516287	3.7573	0.0447794
MOSPD3	7.72592	15.9753	1.04806	0.000538752
PAX4	0	0	0	1
PCOLCE	12.3547	15.9789	0.371114	0.766238
FBXO24	0.21319	0.374376	0.812352	1
PPP1R17	0	0	0	1
RBM28	26.6351	15.1967	-0.809575	0.000538752
USP42	3.5396	2.62736	-0.429974	0.0091353
IMPDH1	41.1393	73.6905	0.840963	0.000538752
AGFG2	27.4056	10.5734	-1.37403	0.000538752
LSM5	109.002	425.864	1.96603	0.000538752
SERPINE1	5.32213	6.96381	0.387873	0.313815
AP1S1	106.063	196.117	0.886795	0.000538752
MOGAT3	0.0502665	0.893147	4.15123	0.016323
C1GALT1	13.6097	8.6326	-0.656773	0.00362295
PLOD3	74.2372	62.5449	-0.247251	0.539177
RPA3	207.478	413.632	0.995391	0.000538752
ZNHIT1	69.8103	135.624	0.958098	0.000538752
CLDN15	4.19397	6.24641	0.574709	0.00149606
NOBOX	0	0	0	1
GLCCI1	34.428	14.256	-1.27201	0.0255294
MYL10	0	0	0	1
PHF14	33.8433	35.8074	0.0813896	0.92799
NRF1	6.97621	10.3973	0.575695	0.0371714
TMEM106B	21.2159	18.407	-0.204894	0.627212
EZH2	34.8172	29.8618	-0.221498	0.114023
CEP41	6.34477	7.48176	0.237809	0.576981
ZNF862	1.89569	2.60809	0.460271	0.446369
SFRP4	0.0184304	0	-Inf	1
MEST	52.0367	115.579	1.15128	0.000538752
MEOX2	0	0	0	1
ANKMY2	13.805	6.99135	-0.981543	0.000538752
ACTR3C	3.21089	3.73722	0.218992	0.901031
POU6F2	0.0195679	0.0290767	0.571377	1
TSPAN13	9.03453	8.11523	-0.154817	0.733886
RARRES2	2.47588	2.95556	0.255494	0.340641
AC004837.3	0.0319491	0.995246	4.96121	0.56973
AGR2	21.3156	14.4193	-0.56391	0.000538752
AHR	12.1224	7.59946	-0.673704	0.243169
CHCHD3	60.0599	60.4512	0.00936958	0.982785
GIMAP2	1.00453	0.585014	-0.779975	0.168568
TMEM176B	0	0	0	1
GLI3	0.669607	1.15896	0.791449	0.452354
PSMA2	174.91	368.392	1.07463	0.000538752
MRPL32	36.9504	67.8426	0.876601	0.00321856
COA1	50.0146	96.4677	0.947696	0.000538752
BLVRA	110.975	97.6724	-0.184208	0.751014
URGCP	28.1114	22.268	-0.336187	0.542588
TMEM248	38.2833	52.4194	0.453386	0.00480514
STAG3L4	7.70056	7.03724	-0.129954	0.855225
RHEB	106.381	164.999	0.63322	0.000538752
PRKAG2	3.28786	2.29493	-0.518696	0.401561
AEBP1	0.0605414	0.254155	2.06972	1
POLD2	608.079	924.309	0.604118	0.332416
MYL7	0	0.117702	Inf	1
GCK	0.238386	0.372518	0.644013	0.698979
BCL7B	39.0412	37.1432	-0.0718988	0.900085
YKT6	41.615	61.3021	0.558831	0.000538752
TBL2	21.6747	21.4708	-0.0136401	0.980201
GALNTL5	0.068103	0.18161	1.41505	1
CLIP2	3.16415	1.02649	-1.6241	0.00666586
EIF4H	189.97	224.097	0.238349	0.279676
LIMK1	8.08097	9.96034	0.301667	0.232889
SPATA6L	2.29145	1.42614	-0.684149	0.514152
SLC1A1	1.93428	1.43767	-0.428067	0.55423
LHX2	10.2189	7.786	-0.392287	0.502444
FKTN	15.8014	12.7568	-0.308784	0.670363
FSD1L	2.43306	2.06228	-0.238532	0.802341
CNTNAP3	0	0	0	1
SPIN1	36.2804	29.4005	-0.30335	0.328586
NMRK1	10.0548	12.7668	0.344508	0.214714
TMEM245	22.8467	25.3935	0.152474	0.497299
PRUNE2	0	0	0	1
MEGF9	4.67731	3.76774	-0.311978	0.0121662
TRIM14	31.0817	41.7238	0.424808	0.093871
CORO2A	2.3717	2.95226	0.315897	0.0283169
TGFBR1	15.8864	11.4178	-0.476508	0.185142
SEC61B	172.472	525.395	1.60704	0.000538752
C5	1.81622	1.22245	-0.57116	0.408169
OGN	0.046019	0.0610229	0.407121	1
ASPN	0.0125372	0.0423463	1.75602	1
ECM2	0.917273	0.331356	-1.46897	0.208167
TLE4	1.54974	0.902778	-0.779581	0.261917
LHX6	1.03728	0.637366	-0.702616	0.209939
PTGR1	120.657	214.851	0.832427	0.000538752
SUSD1	4.54654	9.40783	1.04909	0.00149606
AMBP	0.35854	0.288797	-0.312078	0.899775
AKNA	3.94437	4.30324	0.125629	0.892975
TNFSF8	0.0157711	0	-Inf	1
DNM1	0.900475	0.709661	-0.343556	0.886273
ENG	31.304	19.989	-0.647142	0.000538752
AK1	198.15	347.332	0.809724	0.000538752
CDC37L1	5.29259	3.75558	-0.494936	0.017258
RLN2	0	0	0	1
RLN1	0	0	0	1
PLGRKT	8.93663	18.1255	1.02022	0.00878921
TBC1D13	23.7923	14.5127	-0.713184	0.0028049
KIAA1432	4.45374	2.10269	-1.08278	0.0187882
KDM4C	5.78071	2.10352	-1.45844	0.000538752
DOCK8	1.38141	0.649186	-1.08944	0.34568
KANK1	3.19174	2.14894	-0.570721	0.292987
ELAVL2	0	0	0	1
NCS1	68.2956	79.6215	0.221367	0.959379
TESK1	6.54936	6.08543	-0.105995	0.880821
KCNT1	0.0123792	0.0483692	1.96617	1
CA9	100.61	56.5561	-0.831019	0.0532749
FUBP3	105.919	131.759	0.314947	0.818293
TYRP1	0.150847	0.0741166	-1.02521	1
CREB3	14.0505	22.8559	0.70195	0.0959679
RGP1	9.68424	8.34468	-0.214783	0.792122
MPDZ	2.62279	1.12408	-1.22236	0.0433096
LHX3	0.0280708	0.48277	4.10419	0.273748
DDX58	0.733172	0.918096	0.324493	0.290933
EDF1	406.903	752.393	0.886802	0.000538752
PIP5K1B	0	0.0815624	Inf	1
GLIS3	0.552151	13.0392	4.56165	0.000538752
BAG1	199.489	175.413	-0.185558	0.34894
RAPGEF1	24.29	27.2257	0.164606	0.778665
NPDC1	142.887	293.281	1.03741	0.000538752
APBA1	0	0.276898	Inf	1
SETX	10.4603	8.37626	-0.320545	0.0193976
SH3GL2	7.8348	3.67799	-1.09098	0.00194575
PTGDS	12.0295	13.3262	0.14768	0.950479
ABCA2	60.1387	55.5066	-0.115633	0.92949
SHB	2.3611	3.05379	0.371142	0.736364
UBE2R2	14.9531	11.9672	-0.321359	0.00948013
FAM108B1	9.73561	6.18697	-0.654037	0.000538752
EXOSC3	65.8104	46.8833	-0.489242	0.433029
ZFAND5	43.2963	30.5584	-0.502671	0.0402712
DVL1	29.6578	25.9899	-0.19046	0.2223
PDLIM1	35.5965	45.9561	0.368522	0.113521
CCNJ	2.51233	2.84447	0.179132	0.764056
DNTT	0	0.0561784	Inf	1
GATA3	0.0906337	0.101737	0.166726	1
ATRNL1	0.000993349	0.0172463	4.11784	1
HPS1	17.1613	30.8683	0.846962	0.000538752
PHYH	10.9149	24.7368	1.18037	0.000538752
RASSF4	0.17057	0.568927	1.73788	1
DNMBP	4.48584	2.1886	-1.03537	0.020594
RAB11FIP2	6.891	4.8416	-0.50923	0.482853
CXCL12	0	0	0	1
ERLIN1	24.5394	19.9841	-0.296248	0.249505
EIF3A	166.07	113.58	-0.548085	0.0131611
PKD2L1	0.145359	0.247339	0.766865	1
CUBN	0.0021198	0.0108146	2.35098	1
TRDMT1	3.96367	2.36476	-0.745145	0.49497
RBP3	0	0.00976091	Inf	1
GDF10	0	0	0	1
DDX50	25.8747	21.4429	-0.271041	0.377159
MAPK8	17.9697	11.2173	-0.679841	0.00480514
SEC23IP	24.6096	21.7054	-0.181166	0.803029
ATE1	23.459	12.8526	-0.868074	0.12336
NSMCE4A	38.4335	44.9305	0.225331	0.332606
PLEKHA1	20.2238	16.0679	-0.331869	0.180397
PALD1	0	0	0	1
UNC5B	7.32622	3.59497	-1.02709	0.000538752
CDH23	0.0534932	0.0670915	0.326775	1
C10orf54	12.0094	12.7478	0.0860778	0.888014
SPOCK2	1.6497	1.93754	0.232016	0.885788
MICU1	31.8621	42.7768	0.424986	0.000538752
PPP3CB	14.9117	15.5637	0.0617349	0.942609
FAM190B	7.79715	5.96521	-0.386374	0.545774
BMPR1A	31.5842	19.4299	-0.700926	0.0786513
MINPP1	13.1628	11.8382	-0.153015	0.660296
ACTA2	5.89753	6.36639	0.110365	0.923083
LIPA	27.4503	32.6703	0.251158	0.481819
TLX1	0.0243142	0.0280787	0.207674	1
C10orf2	30.9954	29.8159	-0.0559739	0.979565
LZTS2	11.9985	10.5655	-0.183491	0.533122
SFXN3	33.7029	26.982	-0.320876	0.127276
KAZALD1	29.5473	27.7964	-0.0881273	0.930659
FBXW4	14.9942	16.8206	0.165828	0.786293
FGF8	0	0.482586	Inf	1
NPM3	84.6055	203.828	1.26853	0.000538752
TNKS2	10.2884	8.15561	-0.33516	0.00441694
PITX3	0.76504	0.753016	-0.0228554	0.993023
GBF1	15.6763	10.4517	-0.584847	0.000538752
ARHGAP21	13.5514	10.8207	-0.324646	0.74529
CPEB3	1.41991	0.809735	-0.810282	0.000538752
FBXL15	10.4321	7.79701	-0.420041	0.0590956
CUEDC2	57.0313	78.5636	0.462107	0.000538752
SUFU	3.96298	2.57403	-0.622557	0.00238261
ANKRD26	2.86258	2.25533	-0.343977	0.56287
ACBD5	19.3365	14.5887	-0.406478	0.15292
LHPP	20.2456	20.4934	0.0175511	0.987906
LARP4B	27.8539	18.326	-0.603988	0.0138143
GTPBP4	39.6651	32.6465	-0.280942	0.2977
C10orf137	13.262	9.48476	-0.483612	0.00480514
BCCIP	66.9519	151.397	1.17714	0.000538752
MTPAP	11.0532	6.69656	-0.722973	0.000538752
NEURL	5.66671	7.2292	0.351326	0.362024
SH3PXD2A	16.5131	15.3043	-0.109672	0.685406
PITRM1	18.6424	25.0049	0.423628	0.046771
OBFC1	9.40092	8.50935	-0.143753	0.577394
MAP3K8	6.77811	4.65245	-0.542892	0.020594
DKK1	49.0513	13.0107	-1.91459	0.000538752
EBF3	0.0152676	0.0550512	1.8503	1
GLRX3	225.168	392.336	0.801086	0.204929
SORCS1	0	0	0	1
FAM208B	26.4796	26.7944	0.0170472	0.986846
XPNPEP1	92.231	101.322	0.135629	0.768981
SMC3	44.4999	31.9285	-0.478959	0.000538752
SHOC2	14.4145	7.54973	-0.933026	0.000538752
TFAM	60.0089	58.1856	-0.0445137	0.92344
CCDC6	17.6027	14.2742	-0.302383	0.0111727
CUL2	22.6972	26.4555	0.221048	0.595433
CCNY	30.5632	44.1915	0.53197	0.0364063
UBE2S	104.281	196.369	0.913092	0.00773312
RPL28	1058.78	2618.88	1.30654	0.000538752
ZMIZ1	8.81746	4.76211	-0.888763	0.0394902
DNAJC12	26.0732	31.3837	0.267447	0.117089
PPIF	69.134	72.302	0.0646396	0.865181
PBLD	4.16134	4.40198	0.0811065	0.97574
TSPAN14	11.9789	7.27861	-0.718758	0.000538752
LGI1	0	0.0258055	Inf	1
TBC1D12	3.2076	1.91506	-0.744106	0.257353
CYP2C18	0	0.0667349	Inf	1
KRT23	0.138895	0.15086	0.119219	1
CRYBA1	0	0.0538534	Inf	1
NUFIP2	22.8477	14.5789	-0.648164	0.179361
GIT1	46.0168	51.1977	0.153919	0.859737
TADA2A	16.8328	10.1962	-0.723235	0.00666586
AATF	62.3736	72.5995	0.219025	0.492879
DHRS11	17.7054	25.2565	0.512462	0.00149606
ZNHIT3	37.8563	48.597	0.360334	0.453405
MLLT6	52.6304	45.5111	-0.209679	0.860669
PSMB3	401.596	1153.04	1.52163	0.000538752
CWC25	10.2855	11.1748	0.119635	0.673116
RPL19	1993.1	4687.14	1.23369	0.000538752
FBXL20	8.06744	5.56479	-0.535785	0.257735
RUNDC3A	0.128796	0.351863	1.44993	0.161122
UBTF	46.8969	38.6796	-0.277922	0.337593
CSF3	0.0225892	0.0548646	1.28024	1
PSMD3	86.9035	114.551	0.398498	0.065892
CASC3	39.0843	34.9105	-0.162927	0.60635
RAPGEFL1	13.7938	8.45257	-0.706553	0.0131611
RGS9	0.0040574	0.112399	4.79193	1
RNF43	0.018234	0.0243014	0.414413	1
WNT3	3.95	2.59742	-0.604772	0.000538752
ASPA	0.00497989	0.0107052	1.10413	1
RAD51C	42.6469	60.4101	0.50235	0.0105062
SEPT4	1.02717	0.988579	-0.0552505	0.965486
MTMR4	25.332	16.547	-0.614385	0.214575
TRIM37	15.2304	14.3876	-0.0821266	0.931234
P2RX1	0.237893	0.366305	0.622731	0.489154
DHX40	19.5635	16.4647	-0.248792	0.354253
KRT37	0	0.123703	Inf	1
TUBD1	12.9509	21.489	0.730546	0.00149606
KPNB1	379.504	296.86	-0.354331	0.242479
GOSR2	25.4079	24.8873	-0.0298638	0.961526
PNPO	38.9131	43.2009	0.150802	0.803275
FAM18B4P	0	0	0	1
RPS6KB1	25.4386	32.8994	0.371045	0.516568
TRIM16L	34.9513	32.2688	-0.115208	0.814572
ZNF29P	6.4922	0	-Inf	1
CDK5RAP3	76.8459	65.843	-0.222939	0.568387
CBX1	60.8243	58.3054	-0.0610194	0.909507
RECQL5	25.3614	13.6369	-0.895116	0.0108391
PIGL	13.7153	23.4476	0.773657	0.510013
GALK1	26.6938	30.8524	0.20888	0.827733
INTS2	8.37238	6.89694	-0.279681	0.77882
CAMTA2	16.0935	11.1743	-0.526299	0.507071
MED13	27.4145	18.5549	-0.563139	0.782015
HOXB6	7.7622	8.11975	0.06497	0.962123
ENO3	66.7858	96.7027	0.534015	0.585223
AC003958.6	0	0	0	1
PFN1	580.662	1227	1.07936	0.000538752
RNF167	222.73	377.145	0.759826	0.0348316
SLC25A11	47.0641	49.5595	0.074536	0.917749
RASD1	0.0854674	0.620639	2.86031	0.00629617
CHRNE	1.52742	1.71988	0.171214	0.92689
RAI1	10.2174	5.88055	-0.797002	0.0679045
NUP88	71.4605	66.0457	-0.113681	0.956066
C1QBP	514.522	899.733	0.806264	0.0101569
SLC6A4	0.00409292	0.0458744	3.48649	1
BLMH	46.3604	63.5507	0.455015	0.545695
CPD	30.3104	20.5468	-0.560903	0.412217
GOSR1	23.1773	21.558	-0.104492	0.811856
CCDC47	71.298	76.8971	0.109069	0.801955
MED31	27.5681	23.7114	-0.217417	0.801955
DRG2	18.944	22.7259	0.262596	0.425297
FTSJ3	76.6813	62.6633	-0.291253	0.715143
AKAP10	21.4298	10.5408	-1.02363	0.055402
ALDH3A1	79.8189	85.076	0.0920231	0.868233
SMARCD2	21.7757	20.2381	-0.105644	0.825554
ICAM2	1.33014	0.517128	-1.36299	0.00878921
SYNGR2	55.5848	70.6119	0.34522	0.00480514
B9D1	35.6073	55.0483	0.628524	0.000538752
UTP6	85.8079	87.6967	0.0314123	0.959988
DDX5	623.467	655.344	0.0719371	0.872676
C17orf75	36.7043	47.7272	0.378863	0.623936
CYTH1	13.0906	9.69922	-0.432591	0.102204
PSMD11	167.631	205.875	0.296475	0.340483
LGALS3BP	623.308	394.921	-0.658381	0.0369265
ASIC2	0.124166	0.0123382	-3.33107	1
CCL7	0	0	0	1
CCL2	0.193071	0.331719	0.780829	1
CCL8	0	0	0	1
CCL1	0	0	0	1
PEX12	4.76406	3.4284	-0.474656	0.635609
HNF1B	0.00746461	0.017267	1.20988	1
KRT32	0	0.0650636	Inf	1
DHX58	0.890772	6.12423	2.7814	0.000538752
KAT2A	44.6013	66.4204	0.574541	0.18274
RAB5C	83.0628	158.33	0.930655	0.000538752
NAGLU	20.8855	14.329	-0.543563	0.60819
HSD17B1P1	0.827104	0.546145	-0.598785	0.901576
HSD17B1	6.44534	4.26789	-0.594732	0.60373
MLX	30.233	26.9246	-0.167198	0.660197
CNTNAP1	1.87847	1.1512	-0.706426	0.117089
ABI3	0.0346596	0.0649148	0.905292	1
EZH1	12.1987	10.1663	-0.262928	0.496569
DLX4	6.39776	10.5604	0.723024	0.000538752
PPP1R9B	19.2042	13.0731	-0.554827	0.00703056
COL1A1	23.6144	26.4471	0.163438	0.799267
SGCA	0.523971	0.443439	-0.240753	0.902251
PTGES3L-AARSD1	20.8871	22.2473	0.0910188	0.900658
MRPL27	71.5216	87.8136	0.296064	0.0266517
VAT1	102.497	135.751	0.405376	0.0965572
LRRC59	68.1734	85.3512	0.324203	0.00737689
RND2	0.109764	0.575419	2.39021	0.202637
ALOX12	0.295199	1.00804	1.7718	0.511156
HDAC5	9.21605	8.05336	-0.194559	0.677683
ABCC3	50.7679	46.0437	-0.140912	0.804104
LUC7L3	404.318	508.4	0.330473	0.625706
PPY	0.0933218	0.0988085	0.0824196	1
MPP2	5.67746	4.7524	-0.256589	0.496464
SMURF2	8.95679	8.53393	-0.0697719	0.966885
DUSP3	19.95	23.4378	0.232454	0.208167
CACNG1	0.0259935	0.0570833	1.13492	1
EFTUD2	196.502	153.072	-0.360332	0.279676
HLF	0.643083	1.20032	0.900339	0.256447
SLC16A6	12.5477	11.973	-0.0676483	0.935068
PRKAR1A	125.706	108.724	-0.209384	0.625366
EFNB3	0.0148175	0.208324	3.81346	1
FAM20A	0.0440125	0.2789	2.66376	1
YWHAE	684.979	1021.35	0.576346	0.000538752
AC016292.3	0.563915	0.513835	-0.134172	1
MMD	8.29095	15.56	0.908235	0.000538752
RANGRF	23.5171	38.0694	0.69492	0.000538752
DPH1	26.0775	23.9358	-0.123633	0.829649
MAP2K6	54.8376	36.0815	-0.603908	0.0217763
DHRS7B	13.8	13.6205	-0.0188932	0.9748
WSB1	35.5583	20.9418	-0.763799	0.000538752
RCVRN	0.0926833	0.902141	3.28297	0.0864144
MYH1	0	0.00963308	Inf	1
SLC9A3R1	53.0378	36.6721	-0.532338	0.00103163
MYH3	0.95881	4.66334	2.28205	0.0028049
NAT9	20.7349	13.2024	-0.65126	0.0874224
TMEM104	5.20868	3.10617	-0.745778	0.259309
SEBOX	2.59919E-27	0.320279	86.6714	1
TNFAIP1	29.2853	21.9412	-0.416531	0.360312
IFT20	29.7434	49.9912	0.749107	0.0118335
TMEM97	58.8901	52.1991	-0.174001	0.634416
CDR2L	18.6352	18.725	0.00693652	0.981631
PMP22	4.8554	4.80197	-0.015964	0.984413
FOXN1	6.83537	1.96646	-1.79742	0.150737
UNC119	35.6679	42.8337	0.264122	0.938403
ALDOC	22.9852	14.2102	-0.693775	0.653122
SUPT6H	30.6693	22.2307	-0.464238	0.0595447
RAB34	173.007	271.706	0.651218	0.000538752
PHF12	34.3604	25.8996	-0.407813	0.160156
PHOX2B	0.00297582	0.013238	2.15332	1
TMEM33	46.0496	59.2878	0.364546	0.0874224
GABRA4	0	0	0	1
GNRHR	0.0766703	0.125918	0.715746	1
SLAIN2	29.5719	28.0822	-0.0745737	0.962364
OCIAD1	182.032	293.239	0.687886	0.00103163
UGT2B10	0	0	0	1
CWH43	0	0.244536	Inf	1
DCUN1D4	29.5229	22.5833	-0.386575	0.240184
USP46	4.21957	3.72659	-0.179238	0.678826
SULT1E1	0.212289	0.947796	2.15854	0.000538752
ODAM	1.95894	4.0003	1.03004	0.0105062
SMR3A	0	0	0	1
CHIC2	4.51743	3.40766	-0.40672	0.712289
NMU	0.0820904	0.117502	0.5174	1
KIAA1211	4.18157	3.29477	-0.343868	0.759954
LAMTOR3	14.5019	13.5502	-0.0979276	0.764573
PF4V1	0	0	0	1
NFKB1	27.8821	21.8851	-0.349389	0.340584
AREG	0.157668	0.245922	0.64131	1
MANBA	9.45833	7.61417	-0.312898	0.548091
UBE2D3	161.459	193.086	0.25807	0.430887
MAPK10	0.448963	0.439106	-0.0320283	0.978998
ELF2	14.9154	8.35133	-0.836724	0.000538752
NDUFC1	132.054	330.876	1.32516	0.000538752
UCP1	0	0	0	1
TBC1D9	3.05997	1.91168	-0.678678	0.134539
ZNF330	21.7045	34.4855	0.667993	0.000538752
INPP4B	0.0379217	0.0271006	-0.484697	1
GAB1	4.39304	2.61361	-0.749176	0.3279
KLHL2	9.83175	10.6356	0.113386	0.889094
IL2	0	0	0	1
CPE	7.20491	5.87517	-0.294351	0.577646
RPL34	898.213	2361.55	1.3946	0.000538752
WFS1	2.66483	1.49701	-0.831964	0.00238261
ANXA10	0.233367	0.621857	1.41399	0.0992658
GRPEL1	55.1508	75.0751	0.444952	0.0604474
GAR1	32.006	42.1648	0.397693	0.00149606
FRG1	77.0135	86.4369	0.166535	0.783423
CLCN3	21.4278	15.2671	-0.489052	0.046771
AADAT	2.68185	6.02853	1.16858	0.000538752
GALNT7	10.2925	10.506	0.0296237	0.973364
DHX15	98.6162	110.448	0.163465	0.762575
SOD3	0	0	0	1
SEPSECS	3.50939	3.6755	0.0667213	0.949144
CPZ	2.53959	1.49396	-0.765455	0.00238261
TRIM2	1.20399	1.00109	-0.26625	0.737833
SLC2A9	0	1.1665	Inf	0.000538752
FBXW7	2.53985	1.45759	-0.801159	0.000538752
NEIL3	4.45712	3.07392	-0.536031	0.000538752
TBC1D19	2.44804	2.17235	-0.17237	0.823032
CLNK	0	0.00973795	Inf	1
WHSC1	46.9399	60.4011	0.36376	0.290467
SH3D19	11.1004	8.89016	-0.320328	0.3547
STIM2	18.1457	28.4572	0.64917	0.0382083
NKX3-2	0.0557816	0.0151069	-1.88458	1
MFSD10	19.5252	17.5064	-0.157453	0.429086
GLRB	0	0.0149112	Inf	1
BST1	0.0420261	1.12492	4.7424	0.0235139
RAPGEF2	9.96139	7.19202	-0.46995	0.404287
HGFAC	0.0153259	0.074245	2.27632	1
SNX25	6.52468	7.28191	0.15841	0.866468
LRP2BP	0.398129	0.533925	0.423401	0.873479
UFSP2	17.912	12.4772	-0.52163	0.232621
KLF3	8.02668	4.65519	-0.785962	0.000538752
KLHL5	19.9304	30.9937	0.637005	0.000538752
FAM149A	0	0.23915	Inf	1
NCAPG	36.4758	28.7693	-0.342407	0.435684
UGDH	26.233	29.9328	0.190346	0.766839
PPARGC1A	5.2799	2.0972	-1.33205	0.269868
DDX25	0	0	0	1
CRYAB	5.97042	6.15949	0.0449788	0.972338
DBX1	0	0	0	1
HTATIP2	152.158	216.92	0.511588	0.000538752
CTSC	74.2071	98.0747	0.402322	0.221773
CCDC34	81.6971	127.164	0.638333	0.000538752
ZBTB16	0	0	0	1
ELP4	11.3173	9.75508	-0.214309	0.254133
ZNF259	22.5352	40.3887	0.841774	0.000538752
MTCH2	360.733	617.97	0.776604	0.000538752
FNBP4	69.2063	63.0883	-0.13353	0.779614
TECTA	0.00359041	0.0381061	3.40781	1
SC5DL	27.4934	36.515	0.409401	0.402431
CRTAM	0.0277956	0	-Inf	1
C11orf63	0.466146	0.346198	-0.429184	0.504079
B3GAT1	0.0187764	0.0117239	-0.679475	1
HSPA8	1639.04	1759.67	0.102457	0.749951
P2RX3	0.49793	1.23429	1.30967	0.00149606
VWA5A	52.9312	45.1999	-0.227801	0.10411
DNAJC4	46.52	69.5962	0.581157	0.50569
SIAE	10.7052	9.44209	-0.181128	0.834846
SNX15	28.1032	31.3434	0.157431	0.836993
LPXN	0.816564	1.16936	0.518082	0.250896
DTX4	13.1001	5.81828	-1.17091	0.00103163
ATG2A	9.21509	4.16218	-1.14666	0.000538752
EHD1	45.8569	42.5541	-0.107841	0.871167
OSBP	22.0764	13.7718	-0.680789	0.000538752
UNC93B1	31.6176	27.964	-0.177155	0.784024
PUS3	6.76472	9.14614	0.435133	0.141499
DCPS	24.9865	30.6188	0.293267	0.314019
SUV420H1	30.2532	25.473	-0.24812	0.401427
FOXRED1	28.838	37.569	0.381574	0.235478
PPP6R3	48.8746	41.1218	-0.249181	0.497121
NRXN2	1.37727	1.76147	0.35497	0.822645
MS4A6A	0	0.229968	Inf	1
MS4A4A	0	0	0	1
ST3GAL4	48.4871	49.4404	0.0280879	0.965478
CPT1A	48.0801	35.3195	-0.444978	0.110563
CCND1	3.05568	11.5385	1.91689	0.016942
CCDC86	58.8606	87.1413	0.566054	0.00362295
PRPF19	165.762	149.587	-0.148123	0.870797
TMEM109	79.1417	82.8408	0.0659037	0.916356
CCKBR	0	0.024768	Inf	1
HPX	0.0411521	0.950683	4.52993	0.179507
TRIM3	5.62044	9.77419	0.798293	0.445685
CHORDC1	48.6208	65.9433	0.439655	0.0474922
FOLR1	631.698	536.807	-0.234833	0.0645446
ANAPC15	118.243	415.138	1.81183	0.000538752
FOLR3	1.56487	0.939913	-0.73544	0.491611
PANX1	7.00838	5.8252	-0.266773	0.0710105
ARHGEF17	9.05535	6.30803	-0.521581	0.310142
APOA5	0	0	0	1
APOA4	0	0	0	1
APOC3	0	1.45964	Inf	0.000538752
CEP164	11.3069	10.8972	-0.0532392	0.965317
RNF141	22.9911	53.0005	1.20493	0.000538752
KIAA1377	1.86217	1.19325	-0.642086	0.353817
EIF4G2	2522.03	4628.37	0.875916	0.365572
IL10RA	0	0	0	1
GALNTL4	0.016103	0.0166773	0.0505535	1
BIRC2	25.9766	20.4911	-0.342213	0.409392
UBE4A	9.91086	7.66866	-0.370036	0.462219
MMP12	0.159689	0.163761	0.0363269	1
DDX6	24.3993	19.407	-0.330262	0.00948013
UPK2	0.524223	0.617495	0.236246	0.972853
CBL	3.95675	2.78478	-0.506754	0.000538752
PVRL1	3.21783	3.91781	0.283961	0.520435
HIPK3	24.4904	23.6536	-0.0501573	0.979461
KIAA1549L	0.0663749	0.0732412	0.142018	1
FBXO3	25.3319	27.8101	0.134653	0.894247
PDHX	68.7366	71.9799	0.0665159	0.918994
SLC1A2	0.0976364	0.113775	0.220694	1
COMMD9	124.542	167.953	0.431433	0.0597447
SLC15A3	0.323816	0.312705	-0.0503743	1
CD5	0	0	0	1
ACCS	10.4204	6.01482	-0.792823	0.00878921
SCGB2A2	0	0.0895055	Inf	1
MDK	4.16731	15.2123	1.86805	0.000538752
AMBRA1	14.9203	9.21346	-0.695463	0.0442898
MADD	40.8118	134.793	1.72369	0.379246
PTPMT1	94.9261	159.081	0.744883	0.0196933
NAA40	33.8858	22.1229	-0.615139	0.185446
CARS	37.4823	20.1219	-0.897445	0.000538752
SLC22A18	16.632	14.1181	-0.236415	0.446771
CD81	51.7933	75.1467	0.536946	0.00556088
SLC35F2	17.189	24.4943	0.510958	0.00149606
C11orf21	0	0.0073057	Inf	1
ELMOD1	0	0.0216066	Inf	1
CALCA	0	0	0	1
SOX6	0.174168	0.0715689	-1.28307	1
C11orf58	373.928	440.335	0.23584	0.399274
PITPNM1	65.5213	81.323	0.311699	0.554095
RPS13	1055.11	3534.2	1.74399	0.000538752
AIP	69.677	85.8142	0.300535	0.0238151
NUP98	80.1663	61.6105	-0.379821	0.708659
NDUFS8	488.858	908.959	0.894802	0.000538752
TCIRG1	47.3156	32.6591	-0.53483	0.127465
CHKA	29.0463	40.8031	0.490325	0.194368
EXPH5	0.644757	0.837356	0.377086	0.702725
HPS5	17.8855	15.8791	-0.171661	0.892383
GTF2H1	23.7587	34.96	0.55725	0.00149606
POU2AF1	0	0.00647887	Inf	1
PTPN5	0.00422352	0.0072758	0.784661	1
VWF	0.093869	0.157886	0.750166	1
PSMD9	56.4469	88.8386	0.654292	0.00149606
LEPREL2	0.00508567	0.198398	5.28582	1
