symbol	uninfected_48.FPKM	SC35M_wt_48.FPKM	uninfected_48_SC35M_wt_48.logfc	uninfected_48_SC35M_wt_48.qvalue
PRG4	1.39451	1.56439	0.165846	0.928879
MIIP	16.3491	14.9007	-0.133833	0.742054
SMG7	32.4795	39.3112	0.27541	0.455867
NCF2	3.29531	3.33875	0.0188932	0.992358
PDC	0	0.691743	Inf	0.000538752
SLC35D1	5.59506	3.43072	-0.705643	0.000538752
PLA2G4A	34.1253	24.9328	-0.452798	0.00103163
GADD45A	7.45693	36.0088	2.2717	0.000538752
PRAMEF1	0	0	0	1
PRAMEF12	0	0.0791133	Inf	1
WLS	50.4796	32.974	-0.614373	0.106603
PRDM2	5.26278	6.64758	0.337004	0.763043
RGS2	8.01926	28.4867	1.82875	0.000538752
RPE65	0	0.357509	Inf	1
TROVE2	25.3912	30.0268	0.241918	0.879197
AMPD1	0	3.20408	Inf	0.000538752
UCHL5	79.6965	52.6928	-0.596911	0.0297079
BCAS2	48.1493	42.6511	-0.17493	0.346256
SRSF11	122.439	150.708	0.299701	0.304599
CTH	13.0949	3.4435	-1.92706	0.000538752
AGMAT	12.9189	14.2156	0.137993	0.630875
OLFML3	0.0266819	0.777115	4.8642	0.313066
TNNI3K	8.39372E-18	0.269823	54.8355	1
CFHR3	0.0161253	2.5406	7.2997	0.545489
PLEKHM2	22.7908	19.8974	-0.19587	0.729213
CRYZ	15.8281	14.3818	-0.138243	0.825783
PHTF1	21.8598	17.4012	-0.329088	0.0909544
ZBTB17	12.3711	11.6459	-0.0871488	0.897987
CD58	16.1109	12.5866	-0.356153	0.0685565
TFAP2E	0.162795	0.670031	2.04117	0.00238261
CD2	0	0	0	1
TTF2	21.8625	17.6999	-0.304718	0.514234
NR5A2	0	0.571304	Inf	0.000538752
KIF21B	1.64472	0.591036	-1.47652	0.000538752
TMEM9	84.1069	63.2614	-0.410898	0.0800863
ADPRHL2	15.0716	9.80685	-0.619969	0.000538752
MAP7D1	39.055	34.0448	-0.19807	0.44147
WARS2	23.4997	11.0091	-1.09395	0.000538752
HAO2	0	0.0526186	Inf	1
AL591845.1	1.70567	1.45181	-0.232488	0.719255
OSCP1	7.23418	15.8708	1.13347	0.0602062
MRPS15	84.3296	139.538	0.726542	0.000538752
EXOC8	3.78282	4.2194	0.157575	0.553127
GNPAT	18.3917	23.2692	0.339366	0.0337615
TSNAX	22.1254	15.4707	-0.516165	0.0181708
C1orf109	22.9346	33.7859	0.558892	0.0302636
RRAGC	12.373	10.6495	-0.216408	0.512235
TBCE	22.4066	20.3179	-0.141169	0.84063
NID1	0.00169225	0.0703003	5.37651	1
LGALS8	7.81254	18.1813	1.21859	0.292377
NT5C1A	0	0	0	1
HPCAL4	0.0142894	0.0129037	-0.147157	1
MTR	20.732	8.46226	-1.29274	0.000538752
BMP8B	2.83354	3.25303	0.199178	0.681054
MYCL1	0.571242	1.01171	0.824619	0.109431
SIPA1L2	0.148074	0.355811	1.26479	1
ZP4	0	0	0	1
RLF	5.06329	7.35365	0.538386	0.34456
KMO	0.142065	0.564787	1.99115	0.164994
ZNF684	2.30065	4.76838	1.05146	0.0366677
KCNQ4	0.0319991	0.0361503	0.17598	1
RIMS3	0.119382	0.344621	1.52943	1
AKT3	0.163742	0.944445	2.52804	0.109059
ETV3	6.72118	9.80277	0.544475	0.000538752
ACADM	35.3297	56.5401	0.678392	0.00238261
ST6GALNAC5	0.105033	0	-Inf	1
SLAMF1	0	0	0	1
CD48	0	0	0	1
LPHN2	0	0	0	1
PADI2	1.85045	2.16175	0.224327	0.511907
SDHB	155.394	325.251	1.06562	0.000538752
MFAP2	0	0.624029	Inf	0.00238261
RPF1	25.9047	25.9034	-6.92281E-05	0.99949
KDM5B	15.8666	16.15	0.0255412	0.979333
UAP1	121.464	286.307	1.23703	0.000538752
ACTL8	8.43551	8.1563	-0.0485606	0.893047
CTBS	2.77006	3.12039	0.171809	0.87646
RGS4	0.013727	0.104853	2.93328	1
KLHL12	13.3216	20.4587	0.618948	0.000538752
IGSF21	0	0	0	1
SSX2IP	10.5185	8.11051	-0.375067	0.0654448
ZNHIT6	13.1301	8.76503	-0.583049	0.000538752
PLA2G2D	0	0.400448	Inf	0.000538752
RBBP5	21.0721	31.3812	0.574568	0.488522
GBP3	5.55769	7.81126	0.491071	0.477056
GBP1	7.65808	12.0317	0.651783	0.327596
PINK1-AS	0.453613	2.00255	2.1423	0.102761
KIF17	0.0250692	7.01	8.12735	0.204474
GPR89A	2.44199	7.84879	1.68441	0.000538752
CDK18	9.08593	5.93597	-0.61415	0.135578
RAB7L1	10.808	14.8407	0.45746	0.539414
CD160	0.148601	2.71288	4.19031	0.000538752
TXNIP	80.9925	47.8943	-0.757936	0.000538752
ECE1	45.7742	40.9977	-0.158991	0.835581
HMGCL	12.1942	28.0378	1.20118	0.000538752
GALE	67.8982	66.7156	-0.0253498	0.966634
ID3	269.87	97.125	-1.47435	0.000538752
CR2	0	0.993843	Inf	0.000538752
CD46	339.117	218.849	-0.631845	0.049935
PRPF3	27.9865	52.4121	0.905167	0.000538752
APH1A	96.3672	132.639	0.460888	0.0953883
LEPRE1	23.8145	28.6866	0.26854	0.462485
SLC2A1	58.7089	33.8328	-0.795157	0.00149606
EBNA1BP2	109.239	208.784	0.934527	0.000538752
CDC20	137.749	167.652	0.283428	0.353446
MPL	0.115557	0.441802	1.93479	0.0202939
ARTN	2.43127	2.45165	0.0120426	0.989751
IPO13	29.6687	42.9016	0.532089	0.339245
ATP6V0B	183.122	621.203	1.76226	0.000538752
B4GALT2	28.7972	83.0218	1.52756	0.000538752
ERI3	102.871	108.538	0.0773547	0.918958
PTCH2	0.208664	2.19902	3.3976	0.000538752
AKR1A1	126.001	81.574	-0.627251	0.3594
PRDX1	1468.47	3313.44	1.17402	0.000538752
PIK3R3	20.4057	12.2443	-0.736868	0.0115022
TSPAN1	29.2063	50.2015	0.781449	0.0258047
BLZF1	17.1008	26.4107	0.627061	0.00480514
C1orf114	0.033662	2.363	6.13335	0.00629617
SLC19A2	14.9952	8.02195	-0.902475	0.000538752
FAAH	0.782716	1.12144	0.518793	0.599723
NSUN4	16.7472	19.8598	0.245933	0.21556
TMED5	23.6142	29.1508	0.30388	0.393586
C1orf129	0	0	0	1
DR1	37.0615	27.899	-0.40971	0.0746734
FMO6P	0	0	0	1
CNN3	0.0417533	0.469986	3.49266	0.58871
PRRC2C	73.85	153.849	1.05885	0.272814
F3	23.6776	58.3244	1.30058	0.000538752
ABCD3	26.0987	21.4223	-0.284864	0.549224
VAMP4	5.15061	3.56949	-0.529025	0.420132
DPH5	56.7682	41.2003	-0.462427	0.0849712
FASLG	0	0.309631	Inf	1
PTBP2	9.38894	7.07264	-0.408714	0.475685
TNFSF4	0.283978	0.400763	0.496968	0.343823
PRDX6	336.673	759.422	1.17355	0.000538752
DARS2	31.0079	63.3105	1.02981	0.418641
HSD11B1	0	0.115352	Inf	1
IRF6	0	0	0	1
DIEXF	13.4357	7.98696	-0.750357	0.000538752
LPPR5	0	0	0	1
LPPR4	0	0	0	1
SERPINC1	0.0313429	0.329525	3.39418	1
RCAN3	6.43702	2.98626	-1.10805	0.0907571
SYF2	66.0129	81.6534	0.306764	0.23638
C1orf63	29.949	55.4157	0.887787	0.0329459
SLC35A3	23.1592	14.3552	-0.690013	0.0544521
RCOR3	26.8586	34.153	0.346628	0.496089
STMN1	324.079	359.845	0.151032	0.376702
FAM54B	15.5818	10.1941	-0.612118	0.270977
MAN1C1	0.45799	1.50841	1.71964	0.000538752
NEK2	42.3808	22.8653	-0.890252	0.000538752
RPS6KA1	39.1017	31.2232	-0.324611	0.4734
DHDDS	21.2843	43.7183	1.03845	0.00402791
NENF	50.9392	266.845	2.38915	0.000538752
NSL1	37.4353	29.1716	-0.359838	0.120977
PROX1	0	0.0470848	Inf	1
ARID1A	16.1266	16.6127	0.0428465	0.973542
CENPF	41.1802	15.5609	-1.40402	0.000538752
RPA2	51.0314	38.206	-0.417586	0.216983
PPP1R8	33.0333	32.9761	-0.00250136	0.99483
STX12	6.24159	9.00403	0.528656	0.209939
MARC2	37.3551	15.3618	-1.28196	0.00441694
SLC5A9	0	0	0	1
OSBPL9	33.1796	22.3588	-0.569455	0.108274
TXNDC12	42.2612	141.546	1.74386	0.000538752
ESYT2	49.2202	26.3773	-0.899957	0.0144557
CD3EAP	4.47216	9.53242	1.09187	0.00844291
MESDC2	19.6401	18.0576	-0.1212	0.52163
RCN2	44.7539	81.849	0.870951	0.000538752
CHRNB4	0.0963045	0.948352	3.29975	0.0316329
MUC5B	0.244597	1.02786	2.07116	0.190778
CTSD	161.616	153.36	-0.0756409	0.847065
COLEC11	0	1.33556	Inf	0.000538752
STAG1	16.3458	15.9844	-0.0322517	0.966457
A4GNT	0	0.163951	Inf	1
STK11	2.8903	12.5072	2.11347	0.000538752
MLL	8.73939	13.0172	0.574809	0.475037
TREH	0.928974	1.43707	0.629424	0.636151
IFT46	7.6276	14.121	0.888546	0.191928
MMP8	0	0.214906	Inf	1
APOA1	0.0927339	0.765733	3.04567	0.115828
ZNF541	0.0103942	0.92631	6.47764	0.0157125
SLC8A2	0.034107	1.36585	5.32359	0.25001
KPTN	15.6013	20.0421	0.361365	0.464067
RPS25	1268.4	2903.69	1.19488	0.000538752
KIF14	10.7927	13.1511	0.285132	0.0190948
TNNT2	4.00395	5.22819	0.384885	0.564343
DDX59	23.5905	11.3173	-1.05967	0.000538752
CAMSAP2	26.0052	24.1568	-0.10637	0.953774
ATF6	17.2011	16.4647	-0.063122	0.942743
CRYGD	0	0	0	1
MREG	3.70961	2.27374	-0.706203	0.049935
TNP1	0	0	0	1
FASTKD2	13.3834	12.6773	-0.0782041	0.913321
NRP2	5.24486	12.5813	1.2623	0.431512
CREB1	11.4228	7.52791	-0.601596	0.467135
KLF7	2.09423	1.29337	-0.695286	0.430464
TTR	0	0	0	1
B4GALT6	2.54373	4.45314	0.80788	0.536906
C1orf54	3.34506	5.35876	0.679868	0.508836
CA14	0.25239	4.3851	4.11889	0.000538752
CASC1	0.108443	3.33209	4.94142	0.154983
LRMP	0	0.212846	Inf	1
ATP10B	0.0100949	0.180338	4.159	1
SPCS2	355.443	388.117	0.126874	0.937253
USP35	2.00194	1.31734	-0.603775	0.440029
ELOVL4	0	0	0	1
FILIP1	0.0176013	0.136224	2.95223	1
CASP8AP2	12.9239	8.36971	-0.626793	0.000538752
HMGN3	116.241	188.456	0.697109	0.000538752
UBE3D	6.56859	4.41481	-0.573232	0.697361
CNR1	0	0.0387366	Inf	1
SPACA1	0	0	0	1
ANKRD13C	10.8546	14.1145	0.378873	0.150428
SGIP1	0	0.832415	Inf	0.000538752
PHF3	21.4228	10.2681	-1.06098	0.0105062
ZC2HC1B	0	0.594806	Inf	1
ADGB	0	0.0720715	Inf	1
PLAGL1	5.90427	5.21273	-0.179718	0.708799
FBXO30	4.92586	3.38326	-0.541963	0.000538752
TNFAIP3	2.4216	19.4358	3.00469	0.000538752
AKAP7	1.85395	1.0064	-0.881393	0.0235139
RAB32	21.1814	12.4118	-0.771083	0.000538752
MYB	1.04396	0.617631	-0.757245	0.0115022
ALDH8A1	0.045671	2.69674	5.8838	0.539598
SGK1	270.795	149.36	-0.858413	0.000538752
RNF146	5.41322	4.55663	-0.248518	0.900552
ARG1	0	0.172362	Inf	1
CTGF	0.13622	1.94252	3.83392	0.000538752
TCF21	0.00443464	0.0539359	3.60436	1
PMFBP1	9.04606	11.6773	0.368352	0.64644
FBXL5	13.5823	19.9043	0.551345	0.0486907
MED28	19.057	52.735	1.46844	0.00103163
SLC16A7	7.64462	7.70907	0.0121126	0.987059
TMEM5	9.41593	21.9855	1.22338	0.000538752
ZNF430	4.20473	7.71725	0.876075	0.401028
VAMP8	130.112	209.762	0.688998	0.000538752
DCLRE1B	7.65306	4.73643	-0.692235	0.0115022
MYL12B	129.784	291.809	1.16891	0.000538752
FOXO3	6.66677	4.00963	-0.73352	0.000538752
ARMC2	2.92461	0.671116	-2.12361	0.000538752
GHRH	0	3.94035	Inf	0.000538752
RPN2	245.507	295.335	0.266589	0.239086
TGIF2	14.662	11.2763	-0.378793	0.714767
CASQ2	0	0.0410459	Inf	1
OLFM3	0	0	0	1
PKD2	4.195	3.18948	-0.39535	0.357808
ABCG2	2.81912	6.66737	1.24187	0.145499
SPP1	0	0.187027	Inf	1
STBD1	1.0451	0.347048	-1.59043	0.0568101
CCNI	201.371	122.641	-0.715411	0.00149606
RARRES1	95.4199	32.1911	-1.56763	0.780645
MFSD1	126.166	191.202	0.599775	0.0028049
RAB3GAP2	17.4498	17.7805	0.0270863	0.980237
FAM86A	15.9707	11.094	-0.525646	0.375579
PPL	16.2276	5.95554	-1.44615	0.000538752
UBN1	19.4916	13.5567	-0.523839	0.221372
BTF3P11	0	0	0	1
KLF12	3.7469	1.68073	-1.15661	0.000538752
UCHL3	40.0221	45.3587	0.180585	0.795733
PCDH17	0.373167	0.219049	-0.76857	0.0283169
HS1BP3	9.92227	4.67053	-1.08708	0.00103163
C2orf43	15.6084	15.1845	-0.0397257	0.970184
WDR35	5.8233	6.11805	0.0712362	0.904989
CCND2	0	0.445428	Inf	0.000538752
FGF23	0	0.278885	Inf	1
HIN1L	0	0	0	1
ELL2	28.1673	29.8288	0.0826855	0.946258
GLRXP3	0	0	0	1
DNAH7	0.491583	0.353437	-0.475982	0.829977
CYP20A1	3.76756	4.73037	0.328325	0.400853
NDUFB3	74.7047	342.207	2.1956	0.000538752
GTF3C3	40.76	21.9834	-0.890743	0.054694
SATB2	2.19949	1.97655	-0.154182	0.871924
UBE2B	94.9874	106.04	0.158794	0.789412
TRPM6	0.0167629	1.92513	6.84353	0.000538752
GDA	47.927	62.7766	0.389388	0.126376
KLF9	1.39553	0.885849	-0.655679	0.000538752
TJP2	10.8891	14.9197	0.454325	0.325
C2orf40	0	0	0	1
ITGB1BP1	230.772	310.5	0.428129	0.00948013
CPSF3	44.6075	41.9353	-0.0891225	0.878691
PIGZ	0.522514	3.85145	2.88186	0.000538752
SENP5	23.5889	19.3135	-0.288501	0.669223
CCDC92	4.64641	5.11677	0.139119	0.957845
C1orf198	5.35113	3.64417	-0.554255	0.0028049
TRIM67	0.00686291	0.113663	4.0498	1
HEATR1	20.242	13.3563	-0.599838	0.0160169
PTBP3	30.6932	19.5552	-0.650368	0.521906
RAD23B	104.018	77.0082	-0.43375	0.00238261
FKBP15	12.0801	10.7277	-0.171281	0.744714
CTNNAL1	41.7978	51.4406	0.299482	0.148943
FAM206A	26.5219	17.3864	-0.609221	0.473796
WDR34	122.091	117.72	-0.0525891	0.938485
SET	1191.59	1606.24	0.430793	0.239648
PPP2R4	122.397	107.242	-0.190695	0.47635
GLE1	45.5597	42.2597	-0.108475	0.617329
RAB14	65.7429	44.4902	-0.56335	0.0255294
CNTRL	6.47896	3.61709	-0.840933	0.00321856
TRIM32	11.2003	6.38166	-0.811539	0.000538752
FBXW2	51.1754	51.8826	0.0197981	0.961258
PHF19	63.5788	109.283	0.781458	0.000538752
NEK6	5.49862	2.16024	-1.34788	0.000538752
BSPRY	0.0340264	0.701779	4.36629	0.00441694
PPP6C	101.077	104.323	0.0456085	0.948148
NDUFA8	126.065	134.093	0.0890675	0.661908
HDHD3	11.0264	8.13923	-0.437996	0.0160169
LCN1P1	0	0	0	1
RBM18	18.2931	21.0058	0.199492	0.752628
SLC46A2	0	0	0	1
HSDL2	54.4961	40.5297	-0.427173	0.0153955
MAPKAP1	136.121	197.183	0.534647	0.00238261
NR4A3	3.00051	1.51856	-0.982506	0.000538752
INVS	6.44618	5.84046	-0.142363	0.76353
GALNT12	0.17794	0.103169	-0.786378	1
DENND1A	24.2102	31.8849	0.397258	0.447792
ALG2	17.8139	14.1574	-0.331454	0.0313554
CSF3R	0.542853	0.930362	0.777229	0.415082
KDSR	78.3486	81.6287	0.059169	0.928435
VPS4B	30.0687	23.3257	-0.366342	0.332182
ONECUT2	1.96546	1.30128	-0.594941	0.343073
C19orf25	45.8862	111.411	1.27976	0.315763
ZBTB45	19.1602	17.3456	-0.143545	0.750928
YLPM1	13.578	7.37128	-0.881281	0.000538752
DCAF4	8.40448	6.12599	-0.456216	0.120625
PROX2	0.118101	0.309148	1.38828	1
VSX2	0	0.0716427	Inf	1
FCF1	42.4723	57.2942	0.431868	0.0101569
PGF	0.11328	2.09809	4.21111	0.000538752
IFI27L2	21.7834	42.7235	0.971801	0.000538752
CCDC176	1.92505	3.23788	0.750151	0.606184
NEK9	79.1692	46.6428	-0.763286	0.60772
ACYP1	32.3559	74.6444	1.20601	0.000538752
IFT43	23.2532	31.0507	0.417197	0.676269
NPC2	161.544	313.399	0.956073	0.000538752
RP11-293M10.4	0	14.3397	Inf	0.000538752
DNAL1	13.2145	18.9789	0.522282	0.321797
IRF2BPL	10.9975	9.01883	-0.286159	0.0252472
ACOT2	10.0931	7.05464	-0.516723	0.146795
LTBP2	0.561057	1.97631	1.81659	0.000538752
KIAA0317	16.3431	23.943	0.550924	0.3668
MLH3	11.9165	9.10682	-0.387936	0.335091
TTLL5	39.2412	37.0549	-0.0827037	0.958325
FLVCR2	26.1972	32.5416	0.312871	0.960646
ABCD4	27.5884	20.6666	-0.416762	0.153097
DLST	44.4039	40.3771	-0.137149	0.736269
PPP4R4	0	0.0409672	Inf	1
TGFB3	6.73208	8.18809	0.282476	0.847234
ZC2HC1C	1.64227	2.55646	0.638455	0.615608
SLIRP	370.726	699.814	0.91662	0.000538752
RBM25	52.7561	106.76	1.01696	0.000538752
ALDH6A1	6.92944	10.2417	0.563643	0.193928
GPR68	0.114876	0.873289	2.92638	0.000538752
ESRRB	0	0	0	1
EIF2B2	19.9533	15.9284	-0.325023	0.169972
NRDE2	10.3587	12.4528	0.265633	0.516804
COQ6	33.3758	37.4945	0.167874	0.848978
ZNF410	39.7139	39.3728	-0.0124435	0.988979
RHOQ	6.43025	12.7188	0.984018	0.543122
GPR75	0.498307	4.14492	3.05624	0.0277639
SUPT7L	21.5758	13.5565	-0.670427	0.00238261
KLHL29	1.89457	1.20909	-0.647951	0.000538752
DNMT3A	4.92053	2.14597	-1.19718	0.0166357
TMEM214	32.583	21.1344	-0.624527	0.00878921
ATAD2B	3.1761	6.8524	1.10935	0.000538752
FKBP1B	0.108851	5.73369	5.71903	0.0091353
ATL2	40.6116	33.1372	-0.293441	0.350116
YPEL5	8.06859	5.07812	-0.668021	0.216406
FAM98A	130.335	72.9524	-0.837197	0.436531
YIPF4	50.7336	53.6941	0.0818223	0.960992
AFTPH	11.2778	11.7004	0.0530702	0.892848
LGALSL	7.40614	7.60623	0.0384601	0.974324
CNRIP1	0	0.590397	Inf	0.0929099
BCL11A	0	0.116883	Inf	1
CRIPT	10.2549	7.74873	-0.404278	0.30729
EPCAM	8.5465	10.9854	0.36218	0.0845346
SLC17A5	7.01751	4.96273	-0.499824	0.160156
OGFRL1	9.23845	10.3423	0.162832	0.460572
FAM178A	5.09881	6.18899	0.279542	0.479068
IDE	18.5426	10.211	-0.860723	0.0316329
TECTB	0	0.0201913	Inf	1
ELOVL3	0.024903	8.58951	8.43011	0.44126
IFIT3	5.71558	27.189	2.25005	0.000538752
NKX2-3	0	0.0268203	Inf	1
IFIT2	3.70374	23.0989	2.64077	0.000538752
GPAM	11.4545	9.823	-0.221676	0.907376
CUTC	22.7543	18.7316	-0.280662	0.590493
PPP1R3C	15.6095	3.02114	-2.36926	0.000538752
PYROXD2	8.14887	6.26267	-0.379823	0.846438
CNNM1	0.0271819	1.46114	5.7483	0.545877
MXI1	45.2468	17.8265	-1.34379	0.000538752
SMNDC1	23.204	20.4268	-0.183911	0.475685
C10orf88	10.7828	25.0616	1.21675	0.43287
HELLS	39.4593	31.3946	-0.32985	0.456578
PRLHR	0	0	0	1
TCTN3	17.1903	21.7491	0.339358	0.295496
FAM45A	22.7231	25.5054	0.166638	0.633635
AVPI1	68.0217	24.9351	-1.44782	0.000538752
WDR11	10.9024	12.0172	0.140449	0.820178
C10orf76	10.3517	8.42673	-0.296826	0.769213
KCNIP2	0.788783	1.11642	0.501185	0.59467
CCDC147	0.0447719	0.705295	3.97756	1
GOT1	25.4182	21.8695	-0.216942	0.598648
CPN1	0	4.36186	Inf	0.000538752
C10orf95	0.473676	1.66395	1.81264	0.0214887
SFRP5	0	0.0947593	Inf	1
GNA13	14.24	10.9853	-0.37437	0.00878921
HOXB8	0.159329	5.46612	5.10044	0.0334855
KANSL1	30.2931	20.4203	-0.568986	0.399351
HOXB5	1.41439	1.93627	0.453098	0.596112
HOXB7	19.0797	17.1397	-0.154692	0.626077
CRHR1	6.84151E-123	0.268711	403.927	1
HOXB3	6.69154	9.75672	0.544058	0.48468
HOXB1	0	0.522711	Inf	0.000538752
DUSP1	11.6626	13.9251	0.255804	0.0934949
PANK3	171.101	123.324	-0.472393	0.605307
MSX2	0.363981	0.574392	0.658172	0.429174
TEK	0.0161357	0.0166198	0.0426462	1
RCL1	11.2115	9.67835	-0.212151	0.465391
CAAP1	19.7414	19.3132	-0.0316346	0.98091
EQTN	0.0305762	0.13889	2.18346	1
MOB3B	3.58174	2.20003	-0.703134	0.000538752
INSL6	0	0	0	1
INSL4	0.00617363	0	-Inf	1
MLANA	0.311228	1.30688	2.07009	0.0864144
CD274	0.277175	0.707679	1.3523	0.325532
IFNA6	0	0	0	1
IFNA8	0	0	0	1
GRIA2	0	0	0	1
NUP43	18.5362	14.9532	-0.309884	0.581092
MTHFD1L	52.6596	41.3156	-0.350009	0.332182
LRP11	39.1971	20.0697	-0.965726	0.00149606
CCDC170	0	1.22961	Inf	0.000538752
PCMT1	72.8807	78.6251	0.109454	0.901031
PLEKHG1	0.158783	0.0613354	-1.37226	1
MYCT1	0.00788666	0	-Inf	1
CXorf21	0	0	0	1
MAGEB4	0	0	0	1
CYSTM1	89.7806	214.981	1.25973	0.000538752
WDR55	11.0096	7.30513	-0.591774	0.0430682
ARAP3	4.323	2.98429	-0.534647	0.549314
PCDHB8	0.00324547	0.120497	5.21442	1
PCDHB10	0.0123994	0.0687127	2.47031	1
PCDHB14	0.128937	0.231609	0.845028	1
PCDHB12	0.0108377	0.164796	3.92656	1
SLC25A2	0.00774385	2.46134	8.31218	0.357551
TNN	0	0.452843	Inf	0.000538752
MRPS14	32.8861	49.7531	0.597308	0.182308
CENPL	22.637	27.4291	0.277023	0.693809
TNFSF18	0	0.0353774	Inf	1
SEC16B	0.565493	0.648185	0.196897	0.954672
GORAB	7.12337	7.7893	0.128933	0.865524
GPR31	0	0	0	1
ACAT2	28.5167	31.0079	0.120827	0.94719
TCP1	236.062	391.724	0.730669	0.00441694
TTLL2	0	0.0331166	Inf	1
SNX19	3.77653	1.413	-1.4183	0.00441694
KCNJ5	0.00361709	0.107416	4.89224	1
MSANTD2	1.97169	2.11354	0.10023	0.928827
TP53AIP1	0.00631972	0	-Inf	1
TEX11	0.00449622	0.106519	4.56625	1
ARR3	0.260658	1.74695	2.74461	0.537458
PDZD11	83.4482	129.327	0.632073	0.051382
SLC10A7	2.81903	7.96197	1.49792	0.0921083
NUDCD1	10.8696	8.15442	-0.414643	0.166222
ENY2	123.164	133.237	0.113419	0.790645
MASTL	7.09094	8.18763	0.207469	0.758751
KIAA1217	2.0841	2.14874	0.0440682	0.974547
SEPT7L	0.128833	0	-Inf	1
LYZL1	0	0	0	1
MRC1	0	0.0840328	Inf	1
PLXDC2	0	0	0	1
EPC1	7.29423	12.3247	0.756725	0.201174
IQSEC3	0.0432018	0.0934192	1.11263	1
CCDC77	25.6869	57.3761	1.15942	0.00149606
TAF12	28.2951	36.335	0.360809	0.0489389
ENOX1	2.94255	1.23	-1.25841	0.000538752
TNFSF11	0	0.103991	Inf	1
MTRF1	7.3004	17.4109	1.25394	0.000538752
SPG20OS	0.275459	3.36557	3.61094	0.104696
SOHLH2	0.0405833	0.644897	3.99011	0.0153955
DNAJC15	4.40968	6.10512	0.469346	0.0725162
PROSER1	33.1629	35.9592	0.116792	0.95948
UFM1	21.0523	17.8647	-0.236867	0.300555
WBP4	5.79021	12.7354	1.13715	0.000538752
ELF1	10.6159	6.0326	-0.815369	0.040778
SMAD9	0.0235931	0.16386	2.79603	1
HSPH1	72.4316	106.18	0.551822	0.368715
KBTBD7	2.74641	1.45246	-0.919045	0.000538752
ALG5	22.1718	42.2993	0.931906	0.000538752
EXOSC8	41.5835	27.5782	-0.592482	0.145668
ETF1	97.0236	155.129	0.677063	0.00362295
TGFBI	4.99769	13.1229	1.39275	0.000538752
FAM53C	11.3755	25.9911	1.19209	0.000538752
SIL1	86.0186	72.8161	-0.24039	0.920035
PAIP2	170.672	296.374	0.796194	0.00238261
MYOT	2.08844	1.14225	-0.870544	0.781937
KDM3B	21.6199	20.4215	-0.0822682	0.899249
EGR1	0.34189	4.91692	3.84615	0.000538752
SERP1	80.5493	74.3439	-0.115658	0.887506
PLS1	9.21275	9.71498	0.0765789	0.936413
ZFP30	5.45148	9.11649	0.741832	0.153285
NR2C1	23.827	33.9392	0.510355	0.0134864
UTP20	6.32302	5.03884	-0.327522	0.27214
TMPO	116.786	109.142	-0.0976646	0.834285
ARL1	66.6738	53.4232	-0.319653	0.282139
GLT8D2	5.05759	13.7278	1.44058	0.000538752
MTERFD3	12.8418	5.06268	-1.34288	0.0412934
SOCS2	1.0968	2.39771	1.12836	0.175396
NFYB	33.3417	18.9256	-0.816989	0.0544521
CCDC53	17.2858	15.8154	-0.128261	0.815073
APAF1	12.907	10.3564	-0.317636	0.841433
DUSP4	0.964969	13.4889	3.80515	0.000538752
CLU	2409.22	1400.19	-0.78294	0.00238261
TNFRSF10B	34.3039	29.1488	-0.234937	0.418204
SORBS3	149.893	268.293	0.83988	0.482016
PTK2B	13.5864	12.4183	-0.129698	0.903913
CHRNA2	0.00270842	0.165281	5.93132	1
ADRA1A	0.0111382	0.82416	6.20934	0.160656
PPP3CC	9.45707	7.17604	-0.398205	0.837262
PDLIM2	40.6165	41.2573	0.0225825	0.970921
EPHX2	3.47611	1.86725	-0.89656	0.0028049
RNF170	20.6297	12.1409	-0.764846	0.589959
NPPB	0	3.18397	Inf	0.000538752
UBIAD1	13.0854	9.81409	-0.415035	0.286355
TARDBP	115.209	106.452	-0.114046	0.803555
TNFRSF8	0.0574315	0.148711	1.37259	1
PRAMEF2	0	0	0	1
ZNF706	81.6518	66.5856	-0.294275	0.141152
LYPLA1	131.296	77.7966	-0.755039	0.173832
CRISPLD1	0	0.0362078	Inf	1
COPS5	45.5007	59.582	0.38899	0.140821
RDH10	17.2037	11.0398	-0.639998	0.758554
EPX	0.019206	0.138117	2.84627	1
AKAP1	42.0133	44.5046	0.0831089	0.933357
COIL	10.603	12.3754	0.222992	0.472689
TRIM25	61.5746	41.126	-0.582284	0.204047
SCPEP1	15.5582	38.3902	1.30306	0.000538752
SPOP	39.7224	36.2593	-0.131599	0.791806
TBX2	0.714866	3.79129	2.40694	0.000538752
SLC35B1	79.6748	179.634	1.17287	0.000538752
TBX4	0	0.0314549	Inf	1
DYNLL2	25.8982	15.0007	-0.78782	0.000538752
NACA3P	0	0	0	1
TEX14	0.0806364	1.08723	3.75309	0.00321856
FAM117A	0.288531	4.11597	3.83443	0.000538752
NCAPH	36.365	26.4847	-0.457388	0.0101569
LRAT	0	0.025398	Inf	1
KIAA0922	2.89345	4.39144	0.601905	0.34911
MND1	18.5572	19.041	0.0371328	0.967012
TRIM6	0.0162058	0	-Inf	1
ABCC11	0.256471	0.236559	-0.116593	1
PAPD5	5.76565	7.58106	0.394916	0.0134864
ADCY7	23.9586	15.9136	-0.590278	0.782163
CEP89	10.9919	13.305	0.275529	0.336457
TSHZ3	0	0.0241139	Inf	1
ECHDC2	4.7026	6.99998	0.573893	0.0755189
